,0
"Prasan Roy, S. Seshadri, S. Sudarshan, Siddhesh Bhobe",515
Semantic integrity support in SQL:1999 and commercial (object-)relational database management systems,516
"Ron Avnur, Joseph M. Hellerstein, Bruce Lo, Chris Olston, Bhaskaran Raman, Vijayshankar Raman, Tali Roth, Kirk Wylie",517
"Mary Fernandez, Daniela Florescu, Alon Levy, Dan Suciu",518
VOODB: A Generic Discrete-Event Random Simulation Model To Evaluate the Performances of OODBs,519
Schema and Database Evolution in the O2 Object Database System,520
Dynamic sample selection for approximate query processing,521
A performance study of transitive closure algorithms,522
Maintenance of implication integrity constraints under updates to constraints,523
"Vassilis J. Tsotras, Christian S. Jensen, Richard Thomas Snodgrass",524
Logical and Physical Versioning in Main Memory Databases,525
"P. Roy, S. Seshadri, A. Silberschatz, S. Sudarshan, S. Ashwin",526
C. Mohan,527
"Joe Chun-Hung Yuen, Edward Chan, Kam-Yiu Lam, H. W. Leung",528
Leonard Gallagher,529
Hash Joins and Hash Teams in Microsoft SQL Server,530
"Roger Bamford, D. Butler, Boris Klots, N. MacNaughton",531
"Frederick R. Reiss, Tapas Kanungo",532
"Takeshi Fukuda, Yasuhiko Morimoto, Shimichi Morishita, Takeshi Tokuyama",533
Response to A close look at the IFO data model,534
"Leonidas Fegaras, David Maier",535
Optimizing multiple dimensional queries simultaneously in multidimensional databases,536
Michael M. David,537
"Martin Staudt, Matthias Jarke",538
An annotated bibliography on active databases (short version),539
An access control model supporting periodicity constraints and temporal reasoning,540
The database group at National Technical University of Athens (NTUA),541
The query by image content (QBIC) system,542
DEVise (demo abstract): integrated querying and visual exploration of large datasets,543
Vijay V. Raghavan,544
Anindya Datta,545
"I.-Min A. Chen, Richard Hull, Dennis McLeod",546
"Chiara Biancheri, Jean-Christophe Pazzaglia, Gavino Paddeu",547
"Goetz Graefe, Richard L. Cole",548
"H. V. Jagadish, Nick Koudas, S. Muthukrishnan, Viswanath Poosala, Kenneth C. Sevcik, Torsten Suel",549
"A. Biliris, T. A. Funkhouser, W. O'Connell, E. Panagos",550
A Cost Model for Clustered Object-Oriented Databases,551
Hypertext databases and data mining,552
Shoring up persistent applications,553
A Prototype Content-Based Retrieval System that Uses Virtual Images to Save Space,554
"A. Prasad Sistla, Clement T. Yu, R. Haddad",555
Dimensionality reduction for similarity searching in dynamic databases,556
Location-based spatial queries,557
"Sang H. Son, Rasikan David, Bhavani Thuraisingham",558
Histogram-Based Approximation of Set-Valued Query-Answers,559
Repositories and object oriented databases,560
Contracting in the days of eBusiness,561
"Jos&#233; Luis Ambite, Craig A. Knoblock, Mohammad R. Kolahdouzan, Maria Muslea, Cyrus Shahabi, Snehal Thakkar",562
Query Processing in Tertiary Memory Databases,563
Incremental updates of inverted lists for text document retrieval,564
"Albrecht Schmidt, Florian Waas, Martin Kersten, Daniela Florescu, Michael J. Carey, Ioana Manolescu, Ralph Busse",565
Declarative updates of relational databases,566
Peer-to-peer research at Stanford,567
Providing better support for a class of decision support queries,568
Experiences in mining aviation safety data,569
"Ralph Kimball, Kevin Strehlo",570
"B. P&#244;ssas, M. Carvalho, R. Resende, W. Meita, Jr.",571
Distinct Sampling for Highly-Accurate Answers to Distinct Values Queries and Event Reports,572
QBI: query by icons,573
Andrew Eisenberg,574
"Ratko Orlandic, Jack Lukaszuk, Craig Swietlik",575
Using metadata for the intelligent browsing of structured media objects,576
"M. Tamer &#214;zsu, Kaladhar Voruganti, Ronald C. Unrau",577
Top-k selection queries over relational databases: Mapping strategies and performance evaluation,578
R-Tree Based Indexing of Now-Relative Bitemporal Data,579
"Haixun Wang, Wei Wang, Jiong Yang, Philip S. Yu",580
"Zhiyuan Chen, Johannes Gehrke, Flip Korn",581
Sriram Padmanabhan,582
Querying Heterogeneous Information Sources Using Source Descriptions,583
"Man Abrol, Neil Latarche, Uma Mahadevan, Jianchang Mao, Rajat Mukherjee, Prabhakar Raghavan, Michel Tourn, John Wang, Grace Zhang",584
Fast High-Dimensional Data Search in Incomplete Databases,585
"Joan Peckham, Bonnie MacKellar, Michael Doherty",586
Business-to-business interactions: issues and enabling technologies,587
Hannu Toivonen,588
"Jochen Van den Bercken, Bj&#246;rn Blohsfeld, Jens-Peter Dittrich, J&#252;rgen Kr&#228;mer, Tobias Sch&#228;fer, Martin Schneider, Bernhard Seeger",589
Design and Development of a Stream Service in a Heterogenous Client Environment,590
 The TimesTen Team,591
Hilbert R-tree: An Improved R-tree using Fractals,592
Daniel A. Keim,593
"Ming-Ling Lo, Chinya V. Ravishankar",594
SilkRoute: A framework for publishing relational data in XML,595
Heraclitus: elevating deltas to be first-class citizens in a database programming language,596
Efficient evaluation of XML middle-ware queries,597
Qualitative representation of spatial knowledge in two-dimensional space,598
"Hugh Darwen, C. J. Date",599
Foreword by the VLDB '98 PC Chairmen,600
"Jonathan E. Cook, Alexander L. Wolf, Benjamin G. Zorn",601
Report on the first international workshop on efficient web-based information systems,602
Cost-driven vertical class partitioning for methods in object oriented databases,603
Combining multi-visual features for efficient indexing in a large image database,604
A Transaction Replication Scheme for a Replicated Database with Node Autonomy,605
Identifying Representative Trends in Massive Time Series Data Sets Using Sketches,606
The Lowell report,607
1998,608
"Sergey Melnik, Hector Garcia-Molina",609
The INCINERATE data model,610
2001,611
XML-based information mediation with MIX,612
"Soumen Chakrabarti, Martin van den Berg, Byron Dom",613
Integrating symbolic images into a multimedia database system using classification and abstraction approaches,614
"Praveen Seshadri, Mark Paskin",615
Chen Li,616
"Satish Ramakrishnan, Vibha Dayal",617
"Peter G. Selfridge, Divesh Srivastava, Lynn O. Wilson",618
"Rainer A. Sommer, Thomas R. Gulledge, David Bailey",619
XML document versioning,620
On the semantics of now in databases,621
Design and implementation of advanced knowledge processing in the KBMS KRISYS,622
Integration of heterogeneous databases without common domains using queries based on textual similarity,623
"Pedro Jos&#233; Marr&#243;n, Georg Lausen",624
"Panos Constantopoulos, Matthias Jarke, John Mylopoulos, Yannis Vassiliou",625
Information visualization,626
Topological relations in the world of minimum bounding rectangles: a study with R-trees,627
Metadata for integrating speech documents in a text retrieval system,628
Efficient checking of temporal integrity constraints using bounded history encoding,629
"Daniela Florescu, Daphne Koller, Alon Y. Levy",630
A database perspective on Lotus Domino/Notes,631
"Le Gruenwald, Leonard Brown, Ravi Dirckze, Sylvain Guinepain, Carlos Sanchez, Brian Summers, Sirirut Vanichayobon",632
GTE SuperPages: Using IR Techniques for Searching Complex Objects,633
Fault-tolerant architectures for continuous media servers,634
"David Lomet, Roger Barga, Surajit Chaudhuri, Paul Larson, Vivek Narasayya",635
"Brigitta K&#246;nig-Ries, Peter C. Lockermann",636
Static analysis techniques for predicting the behavior of active database rules,637
"Markus Tresch, Neal Palmer, Allen Luniewski",638
"Min Fang, Narayanan Shivakumar, Hector Garcia-Molina, Rajeev Motwani, Jeffrey D. Ullman",639
THESUS: Organizing Web document collections based on link semantics,640
Understanding the global semantics of referential actions using logic rules,641
"Waqar Hasan, Rajeev Motwani",642
Efficient filtering of XML documents with XPath expressions,643
"John Mylopoulos, Vinay Chaudhri, Dimitris Plexousakis, Adel Shrufi, Thodoros Topologlou",644
"Staffan Flodin, Tore Risch",645
"Gustav Fahl, Tore Risch",646
AMDB: an access method debugging tool,647
Models and languages for describing and discovering E-services,648
"Wen-Syan Li, K. Sel&#231;uk Candan, Wang-Pin Hsiung, Oliver Po, Divyakant Agrawal, Qiong Luo, Wei-Kuang Waine Huang, Yusuf Akca, Cemal Yilmaz",649
"Diane L. Davison, Goetz Graefe",650
"Pradnya Karbhari, Michael Rabinovich, Zhen Xiao, Fred Douglis",651
"Masahisa Tamura, Masaru Kitsuregawa",652
WATCHMAN: A Data Warehouse Intelligent Cache Manager,653
Understanding the semantics of sensor data,654
Generic Schema Matching with Cupid,655
Query rewriting for semistructured data,656
"Karl Aberer, Philippe Cudr&#233;-Mauroux, Manfred Hauswirth",657
Highly concurrent cache consistency for indices in client-server database systems,658
Narendra Mohan,659
Hierarchical Compact Cube for Range-Max Queries,660
Probabilistic object bases,661
Jeff Sidell,662
"A. Maedche, B. Motik, L. Stojanovic",663
Special issue on persistent object systems,664
Catching the boat with Strudel: experiences with a Web-site management system,665
"Zahir Tari, John Stokes, Stefano Spaccapietra",666
"Zachary Ives, Alon Levy, Jayant Madhavan, Rachel Pottinger, Stefan Saroiu, Igor Tatarinov, Shiori Betzler, Qiong Chen, Ewa Jaslikowska, Jing Su, Wai Tak Theodora Yeung",667
"Daniel A. Keim, Hans-Peter Kriegel",668
Implementation of SQL3 Structured Types with Inheritance and Value Substitutability,669
"Laks V. S. Lakshmanan, Jian Pei, Yan Zhao",670
"Patrick Tendick, Norman Matloff",671
"Mary Tork Roth, Fatma Ozcan, Laura M. Haas",672
Free parallel data mining,673
"Yannis Sismanis, Antonios Deligiannakis, Nick Roussopoulos, Yannis Kotidis",674
"David M. Malon, Edward N. May",675
"Naveen Ashish, Craig A. Knoblock",676
Very Large Databases in a Commercial Application Environment,677
Materialized view maintenance and integrity constraint checking: trading space for time,678
"Shih-Fu Chang, Luis Gravano, Gail E. Kaiser, Kenneth A. Ross, Salvatore J. Stolfo",679
Querying ATSQL databases with temporal logic,680
Bifocal sampling for skew-resistant join size estimation,681
"Scalable feature selection, classification and signature generation for organizing large text databases into hierarchical topic taxonomies",682
OGDI: toward interoperability among geospatial databases,683
Garbage collection in object-oriented databases using transactional cyclic reference counting,684
Guest Editorial,685
Computing complete answers to queries in the presence of limited access patterns,686
The active MultiSync controller of the cubetree storage organization,687
Work and Information Practices in the Sciences of Biodiversity,688
"Rie Sawai, Masahiko Tsukamoto, Yin-Huei Loh, Tsutomu Terada, Shojiro Nishio",689
Lotus Development Corp.,690
Spatio-Temporal Retrieval with RasDaMan,691
Improving access to environmental data using context information,692
C. Gregory Doherty,693
Evolution and change in data management - issues and directions,694
"Changzhou Wang, X. Sean Wang",695
Index-driven similarity search in metric spaces,696
ADAM: a testbed for exploring the use of data mining in intrusion detection,697
Rethinking Database System Architecture: Towards a Self-Tuning RISC-Style Database System,698
New programs at DARPA and NSF,699
"Yong Yao, Johannes Gehrke",700
Career-enhancing services at SIGMOD online,701
Spatial hash-joins,702
Spatial and temporal content-based access to hypervideo databases,703
Enterprise Objects Framework: a second generation object-relational enabler,704
The Zero Latency Enterprise,705
Integrating Reliable Memory in Databases,706
"Peter Piatko, Roman Yangarber, Daoi Lin, Dennis Shasha",707
"Wolf-Fritz Riekert, Roland Mayer-F&#246;ll, Gerlinde Wiest",708
"M. Rafanelli, A. Bezenchek, L. Tininini",709
Dynamic maintenance of data distribution for selectivity estimation,710
"Inderpal Singh Mumick, Dallan Quass, Barinderpal Singh Mumick",711
The building blocks for specifying communication behavior of complex objects: an activity-driven approach,712
Answering queries with useful bindings,713
Frank Leymann,714
Content integration for e-business,715
"Wolfgang May, Bertram Lud&#228;scher",716
"Georgios Evangelidis, David B. Lomet, Betty Salzberg",717
Density biased sampling: an improved method for data mining and clustering,718
The TreeScape System: Reuse of Pre-Computed Aggregates over Irregular OLAP Hierarchies,719
"C&#233;sar A. Galindo-Legaria, Arjan Pellenkoft, Martin L. Kersten",720
StatiX: making XML count,721
Things every update replication customer should know (abstract),722
A metadatabase system for semantic image search by a mathematical model of meaning,723
"Stefano Ceri, Piero Fraternali, Stefano Paraboschi, Letizia Tanca",724
An environmental sensor network to determine drinking water quality and security,725
Resource Scheduling in Enhanced Pay-Per-View Continuous Media Databases,726
WWW-UDK: a web-based environmental meta-information system,727
Using the CALANDA time series management system,728
Changing the rules: transformations for rule-based optimizers,729
The STRIP rule system for efficiently maintaining derived data,730
"Biodiversity Informatics: The Challenge of Rapid Development, Large Databases, and Complex Data (Keynote)",731
Chaitanya K. Baru,732
Querying Shapes of Histories,733
"Shaul Dar, Raghu Ramakrishnan",734
Similarity Search for Adaptive Ellipsoid Queries Using Spatial Transformation,735
Supporting efficient multimedia database exploration,736
Monitoring business processes through event correlation based on dependency model,737
Mid-tier caching: the TimesTen approach,738
Update propagation strategies to improve freshness in lazy master replicated databases,739
"Raymond T. Ng, Jiawei Han",740
"Haitao Jiang, Ahmed K. Elmagarmid",741
Bulk-Loading Techniques for Object Databases and an Application to Relational Data,742
"Susan Malaika, Andrew Eisenberg, Jim Melton",743
KODA - The Architecture And Interface of a Data Model Independent Kernel,744
"Avi Silberschatz, Stan Zdonik",745
Sleepers and workaholics: caching strategies in mobile environments,746
Suad Alag&#237;c,747
"Bj&#246;rn T. J&#243;nsson, Michael J. Franklin, Divesh Srivastava",748
Oracle Rdb's record caching model,749
"Ralf Kramer, Ralf Nicholai, Arne Koschel, Claudia Rolker, Peter Lockemann, Andree Keitel, Rudolf Legat, Konrad Tirm",750
Evolution of Groupware for Business Applications: A Database Perspective on Lotus Domino/Notes,751
"Mediator languages-a proposal for a standard: report of an I3/POB working group held at the University of Maryland, April 12 and 13, 1996",752
Concurrency in the Data Warehouse,753
Donald R. Deutsch,754
Recent design trade-offs in SQL3,755
Building Light-Weight Wrappers for Legacy Web Data-Sources Using W4F,756
Leveraging the information asset,757
Frank G. Goethals,758
"Mary Fern&#225;ndez, Daniela Florescu, Alon Levy, Dan Suciu",759
BeSS: storage support for interactive visualization systems,760
Query processing techniques for arrays,761
Michael Lesk,762
"Tomasz Imielinski, S. Viswanathan, B. R. Badrinath",763
Research issues in federated database systems: report of EFDBS '97 workshop,764
The design of an acquisitional query processor for sensor networks,765
