id,source,sched_dep_time,sched_arr_time,id,flight,act_dep_time,act_arr_time
1233,myrateplan,,,1233,AA-484-DFW-MIA,4:29 PM,7:37 PM
1234,helloflight,,,1234,AA-484-DFW-MIA,4:29 PM,7:37 PM
1235,flytecomm,,,1235,AA-484-DFW-MIA,4:29 PM,7:37 PM
1236,flightaware,4:15 PM,7:26 PM,1236,AA-484-DFW-MIA,4:29 PM,7:37 PM
1237,wunderground,4:15 PM,7:26 PM,1237,AA-484-DFW-MIA,4:29 PM,7:37 PM
1238,flights,4:15 PM,7:55 PM,1238,AA-484-DFW-MIA,4:29 PM,7:39 PM
1239,businesstravellogue,4:15 PM,7:55 PM,1239,AA-484-DFW-MIA,4:29 PM,7:39 PM
1240,flylouisville,4:15 PM,7:55 PM,1240,AA-484-DFW-MIA,4:29 PM,7:39 PM
1241,flightstats,4:15 PM,7:55 PM,1241,AA-484-DFW-MIA,4:29 PM,7:39 PM
1242,quicktrip,4:15 PM,7:55 PM,1242,AA-484-DFW-MIA,4:29 PM,7:39 PM
1243,world-flight-tracker,4:15 PM,7:55 PM,1243,AA-484-DFW-MIA,4:29 PM,7:39 PM
1244,flightview,4:15 PM,7:55 PM,1244,AA-484-DFW-MIA,4:30 PM,7:39 PM
1245,panynj,4:15 PM,7:55 PM,1245,AA-484-DFW-MIA,4:30 PM,7:39 PM
1246,gofox,4:15 PM,7:55 PM,1246,AA-484-DFW-MIA,4:30 PM,7:39 PM
1247,foxbusiness,4:15 PM,7:55 PM,1247,AA-484-DFW-MIA,4:30 PM,7:39 PM
1248,allegiantair,4:15 PM,7:55 PM,1248,AA-484-DFW-MIA,4:30 PM,7:39 PM
1249,boston,4:15 PM,7:55 PM,1249,AA-484-DFW-MIA,12:00 AM,7:35 PM
1250,travelocity,4:15 PM,7:55 PM,1250,AA-484-DFW-MIA,.,7:39 PM
1251,orbitz,4:15 PM,7:55 PM,1251,AA-484-DFW-MIA,4:16 PM,7:39 PM
1252,weather,4:15 PM,7:55 PM,1252,AA-484-DFW-MIA,,
1253,dfw,4:15 PM,,1253,AA-484-DFW-MIA,,
1254,mia,,7:55 PM,1254,AA-484-DFW-MIA,,7:39 PM
1255,usatoday,4:15 PM,7:55 PM,1255,AA-484-DFW-MIA,,
1256,CO,7:15 PM,12:21 AM,1256,CO-1694-LAX-IAH,7:15 PM,12:21 AM
1257,airtravelcenter,7:15 PM,12:21 AM,1257,CO-1694-LAX-IAH,,
1258,myrateplan,7:15 PM,12:21 AM,1258,CO-1694-LAX-IAH,,
1259,helloflight,7:15 PM,12:21 AM,1259,CO-1694-LAX-IAH,,
1260,flytecomm,7:15 PM,12:21 AM,1260,CO-1694-LAX-IAH,,
1261,flightaware,7:15 PM,11:52 PM,1261,CO-1694-LAX-IAH,7:25 PM,12:02 AM
1262,wunderground,7:15 PM,11:52 PM,1262,CO-1694-LAX-IAH,7:25 PM,12:02 AM
1263,flights,7:15 PM,12:21 AM,1263,CO-1694-LAX-IAH,,
1264,businesstravellogue,7:15 PM,12:21 AM,1264,CO-1694-LAX-IAH,,
1265,flylouisville,7:15 PM,12:21 AM,1265,CO-1694-LAX-IAH,,
1266,flightstats,7:15 PM,12:21 AM,1266,CO-1694-LAX-IAH,7:15 PM,12:21 AM
1267,quicktrip,7:15 PM,12:21 AM,1267,CO-1694-LAX-IAH,7:15 PM,12:21 AM
1268,world-flight-tracker,7:15 PM,12:21 AM,1268,CO-1694-LAX-IAH,7:15 PM,12:21 AM
1269,flightview,7:15 PM,12:21 AM,1269,CO-1694-LAX-IAH,,
1270,panynj,7:15 PM,12:21 AM,1270,CO-1694-LAX-IAH,,
1271,gofox,7:15 PM,12:21 AM,1271,CO-1694-LAX-IAH,,
1272,foxbusiness,7:15 PM,12:21 AM,1272,CO-1694-LAX-IAH,,
1273,allegiantair,7:15 PM,12:21 AM,1273,CO-1694-LAX-IAH,,
1274,boston,7:15 PM,12:21 AM,1274,CO-1694-LAX-IAH,,
1275,travelocity,7:15 PM,12:21 AM,1275,CO-1694-LAX-IAH,Dec 01 - Contact Airline,Dec 02 - Contact Airline
1276,orbitz,7:15 PM,12:21 AM,1276,CO-1694-LAX-IAH,,
1277,weather,7:15 PM,12:21 AM,1277,CO-1694-LAX-IAH,,
1278,ifly,7:15 PM,12:21 AM,1278,CO-1694-LAX-IAH,7:15 PM,12:21 AM
1279,usatoday,7:15 PM,12:21 AM,1279,CO-1694-LAX-IAH,,
1280,flightwise,7:15 PM,11:52 PM,1280,CO-1694-LAX-IAH,7:25 PM,12:02 AM
1281,flightarrival,7:15 PM,12:21 AM,1281,CO-1694-LAX-IAH,7:15 PM,12:21 AM
1282,CO,8:05 AM,11:35 AM,1282,CO-1561-PHX-IAH,8:00 PM,11:32 AM
1283,flightexplorer,,,1283,CO-1561-PHX-IAH,8:17 AM,11:27 AM
1284,airtravelcenter,8:05 AM,11:35 AM,1284,CO-1561-PHX-IAH,,
1285,myrateplan,8:05 AM,11:35 AM,1285,CO-1561-PHX-IAH,,
1286,helloflight,8:05 AM,11:35 AM,1286,CO-1561-PHX-IAH,,
1287,flytecomm,8:05 AM,11:35 AM,1287,CO-1561-PHX-IAH,,
1288,flights,,,1288,CO-1561-PHX-IAH,8:00 PM,11:32 AM
1289,businesstravellogue,,,1289,CO-1561-PHX-IAH,8:00 PM,11:32 AM
1290,flylouisville,,,1290,CO-1561-PHX-IAH,8:00 PM,11:32 AM
1291,flightstats,8:05 AM,11:35 AM,1291,CO-1561-PHX-IAH,8:00 PM,11:32 AM
1292,quicktrip,8:05 AM,11:35 AM,1292,CO-1561-PHX-IAH,8:00 PM,11:32 AM
1293,flightview,,,1293,CO-1561-PHX-IAH,8:18 AM,11:32 AM
1294,panynj,,,1294,CO-1561-PHX-IAH,8:18 AM,11:32 AM
1295,gofox,,,1295,CO-1561-PHX-IAH,8:18 AM,11:32 AM
1296,foxbusiness,,,1296,CO-1561-PHX-IAH,8:18 AM,11:32 AM
1297,allegiantair,,,1297,CO-1561-PHX-IAH,8:18 AM,11:32 AM
1298,boston,,,1298,CO-1561-PHX-IAH,8:18 AM,11:26 AM
1299,travelocity,8:05 AM,11:35 AM,1299,CO-1561-PHX-IAH,8:00 AM,11:32 AM
1300,orbitz,8:05 AM,11:35 AM,1300,CO-1561-PHX-IAH,8:00 AM,11:32 AM
1301,weather,8:05 AM,11:35 AM,1301,CO-1561-PHX-IAH,,
1302,flightarrival,,,1302,CO-1561-PHX-IAH,8:18 AM,11:26 AM
1303,ua,4:00 PM,6:46 PM,1303,UA-2726-FLL-PHL,4:00 PM,6:28 PM
1304,airtravelcenter,,,1304,UA-2726-FLL-PHL,4:10 PM,6:25 PM
1305,myrateplan,,,1305,UA-2726-FLL-PHL,4:10 PM,6:25 PM
1306,helloflight,,,1306,UA-2726-FLL-PHL,4:10 PM,6:25 PM
1307,flytecomm,,,1307,UA-2726-FLL-PHL,4:10 PM,6:25 PM
1308,flightaware,4:00 PM,6:34 PM,1308,UA-2726-FLL-PHL,4:10 PM,6:23 PM
1309,wunderground,4:00 PM,6:34 PM,1309,UA-2726-FLL-PHL,4:10 PM,6:23 PM
1310,flights,4:00 PM,6:46 PM,1310,UA-2726-FLL-PHL,3:58 PM,6:28 PM
1311,businesstravellogue,4:00 PM,6:46 PM,1311,UA-2726-FLL-PHL,3:58 PM,6:28 PM
1312,flylouisville,4:00 PM,6:46 PM,1312,UA-2726-FLL-PHL,3:58 PM,6:28 PM
1313,flightstats,4:00 PM,6:46 PM,1313,UA-2726-FLL-PHL,3:58 PM,6:28 PM
1314,quicktrip,4:00 PM,6:46 PM,1314,UA-2726-FLL-PHL,3:58 PM,6:28 PM
1315,world-flight-tracker,4:00 PM,6:46 PM,1315,UA-2726-FLL-PHL,3:58 PM,6:28 PM
1316,flightview,4:00 PM,6:46 PM,1316,UA-2726-FLL-PHL,4:10 PM,6:25 PM
1317,panynj,4:00 PM,6:46 PM,1317,UA-2726-FLL-PHL,4:10 PM,6:25 PM
1318,gofox,4:00 PM,6:46 PM,1318,UA-2726-FLL-PHL,4:10 PM,6:25 PM
1319,foxbusiness,4:00 PM,6:46 PM,1319,UA-2726-FLL-PHL,4:10 PM,6:25 PM
1320,allegiantair,4:00 PM,6:46 PM,1320,UA-2726-FLL-PHL,4:10 PM,6:25 PM
1321,boston,4:00 PM,6:46 PM,1321,UA-2726-FLL-PHL,4:10 PM,6:25 PM
1322,travelocity,4:00 PM,6:46 PM,1322,UA-2726-FLL-PHL,Dec 01 - Contact Airline,Dec 01 - Contact Airline
1323,orbitz,4:00 PM,6:46 PM,1323,UA-2726-FLL-PHL,3:58 PM,6:28 PM
1324,weather,4:00 PM,6:46 PM,1324,UA-2726-FLL-PHL,,
1325,mytripandmore,4:00 PM,6:46 PM,1325,UA-2726-FLL-PHL,3:58 PM,6:28 PM
1326,aa,6:00 AM,6:40 AM,1326,AA-3809-PHX-LAX,6:10 AM,6:19 AM
1327,flightexplorer,,,1327,AA-3809-PHX-LAX,6:11 AM,6:13 AM
1328,airtravelcenter,,,1328,AA-3809-PHX-LAX,6:11 AM,6:15 AM
1329,myrateplan,,,1329,AA-3809-PHX-LAX,6:11 AM,6:15 AM
1330,helloflight,,,1330,AA-3809-PHX-LAX,6:11 AM,6:15 AM
1331,flytecomm,,,1331,AA-3809-PHX-LAX,6:11 AM,6:15 AM
1332,flightaware,6:00 AM,6:30 AM,1332,AA-3809-PHX-LAX,6:10 AM,6:09 AM
1333,wunderground,6:00 AM,6:30 AM,1333,AA-3809-PHX-LAX,6:10 AM,6:09 AM
1334,flights,6:00 AM,6:40 AM,1334,AA-3809-PHX-LAX,6:10 AM,6:19 AM
1335,businesstravellogue,6:00 AM,6:40 AM,1335,AA-3809-PHX-LAX,6:10 AM,6:19 AM
1336,flylouisville,6:00 AM,6:40 AM,1336,AA-3809-PHX-LAX,6:10 AM,6:19 AM
1337,flightstats,6:00 AM,6:40 AM,1337,AA-3809-PHX-LAX,6:10 AM,6:19 AM
1338,quicktrip,6:00 AM,6:40 AM,1338,AA-3809-PHX-LAX,6:10 AM,6:19 AM
1339,world-flight-tracker,6:00 AM,6:40 AM,1339,AA-3809-PHX-LAX,6:10 AM,6:19 AM
1340,flightview,6:00 AM,6:40 AM,1340,AA-3809-PHX-LAX,6:11 AM,6:19 AM
1341,panynj,6:00 AM,6:40 AM,1341,AA-3809-PHX-LAX,6:11 AM,6:19 AM
1342,gofox,6:00 AM,6:40 AM,1342,AA-3809-PHX-LAX,6:11 AM,6:19 AM
1343,foxbusiness,6:00 AM,6:40 AM,1343,AA-3809-PHX-LAX,6:11 AM,6:19 AM
1344,allegiantair,6:00 AM,6:40 AM,1344,AA-3809-PHX-LAX,6:11 AM,6:19 AM
1345,boston,6:00 AM,6:40 AM,1345,AA-3809-PHX-LAX,6:11 AM,6:07 AM
1346,travelocity,6:00 AM,6:40 AM,1346,AA-3809-PHX-LAX,5:56 AM,6:19 AM
1347,orbitz,6:00 AM,6:40 AM,1347,AA-3809-PHX-LAX,5:56 AM,6:19 AM
1348,weather,6:00 AM,6:40 AM,1348,AA-3809-PHX-LAX,,
1349,ifly,6:00 AM,6:40 AM,1349,AA-3809-PHX-LAX,6:10 AM,6:19 AM
1350,usatoday,6:00 AM,6:40 AM,1350,AA-3809-PHX-LAX,,
1351,flightwise,6:00 AM,6:30 AM,1351,AA-3809-PHX-LAX,6:10 AM,6:09 AM
1352,flightarrival,6:00 AM,6:40 AM,1352,AA-3809-PHX-LAX,6:10 AM,6:19 AM
1353,aa,8:25 PM,11:50 PM,1353,AA-2312-DFW-DTW,,
1354,flightexplorer,8:25 PM,11:50 PM,1354,AA-2312-DFW-DTW,,
1355,airtravelcenter,,,1355,AA-2312-DFW-DTW,8:29 PM,11:35 PM
1356,myrateplan,,,1356,AA-2312-DFW-DTW,8:29 PM,11:35 PM
1357,helloflight,,,1357,AA-2312-DFW-DTW,8:29 PM,11:35 PM
1358,flytecomm,,,1358,AA-2312-DFW-DTW,8:29 PM,11:35 PM
1359,flightaware,8:25 PM,11:31 PM,1359,AA-2312-DFW-DTW,8:29 PM,11:35 PM
1360,wunderground,8:25 PM,11:31 PM,1360,AA-2312-DFW-DTW,8:29 PM,11:35 PM
1361,flights,8:25 PM,11:50 PM,1361,AA-2312-DFW-DTW,,
1362,businesstravellogue,8:25 PM,11:50 PM,1362,AA-2312-DFW-DTW,,
1363,flylouisville,8:25 PM,11:50 PM,1363,AA-2312-DFW-DTW,,
1364,flightstats,8:25 PM,11:50 PM,1364,AA-2312-DFW-DTW,8:29 PM,11:35 PM
1365,quicktrip,8:25 PM,11:50 PM,1365,AA-2312-DFW-DTW,8:29 PM,11:35 PM
1366,world-flight-tracker,8:25 PM,11:50 PM,1366,AA-2312-DFW-DTW,8:29 PM,11:35 PM
1367,flightview,8:25 PM,11:50 PM,1367,AA-2312-DFW-DTW,,
1368,panynj,8:25 PM,11:50 PM,1368,AA-2312-DFW-DTW,,
1369,gofox,8:25 PM,11:50 PM,1369,AA-2312-DFW-DTW,,
1370,foxbusiness,8:25 PM,11:50 PM,1370,AA-2312-DFW-DTW,,
1371,allegiantair,8:25 PM,11:50 PM,1371,AA-2312-DFW-DTW,,
1372,boston,8:25 PM,11:50 PM,1372,AA-2312-DFW-DTW,,Not Available
1373,travelocity,8:25 PM,11:50 PM,1373,AA-2312-DFW-DTW,,Dec 01 - Not Available
1374,orbitz,8:25 PM,11:50 PM,1374,AA-2312-DFW-DTW,,
1375,weather,8:25 PM,11:50 PM,1375,AA-2312-DFW-DTW,8:44 PM,11:54 PM
1376,dfw,8:25 PM,,1376,AA-2312-DFW-DTW,,
1377,mytripandmore,8:25 PM,11:50 PM,1377,AA-2312-DFW-DTW,,
1378,flightwise,8:25 PM,11:31 PM,1378,AA-2312-DFW-DTW,8:29 PM,11:35 PM
1379,flightarrival,8:25 PM,11:50 PM,1379,AA-2312-DFW-DTW,8:29 PM,11:35 PM
1380,CO,8:40 AM,10:54 AM,1380,CO-1088-CLE-IAH,8:40 AM,10:56 AM
1381,airtravelcenter,8:40 AM,10:54 AM,1381,CO-1088-CLE-IAH,,
1382,myrateplan,8:40 AM,10:54 AM,1382,CO-1088-CLE-IAH,,
1383,helloflight,8:40 AM,10:54 AM,1383,CO-1088-CLE-IAH,,
1384,flytecomm,8:40 AM,10:54 AM,1384,CO-1088-CLE-IAH,,
1385,flights,,,1385,CO-1088-CLE-IAH,8:40 AM,10:56 AM
1386,businesstravellogue,,,1386,CO-1088-CLE-IAH,8:40 AM,10:56 AM
1387,flylouisville,,,1387,CO-1088-CLE-IAH,8:40 AM,10:56 AM
1388,flightstats,8:40 AM,10:54 AM,1388,CO-1088-CLE-IAH,8:40 AM,10:56 AM
1389,quicktrip,8:40 AM,10:54 AM,1389,CO-1088-CLE-IAH,8:40 AM,10:56 AM
1390,flightview,,,1390,CO-1088-CLE-IAH,9:01 AM,10:56 AM
1391,panynj,,,1391,CO-1088-CLE-IAH,9:01 AM,10:56 AM
1392,gofox,,,1392,CO-1088-CLE-IAH,9:01 AM,10:56 AM
1393,foxbusiness,,,1393,CO-1088-CLE-IAH,9:01 AM,10:56 AM
1394,allegiantair,,,1394,CO-1088-CLE-IAH,9:01 AM,10:56 AM
1395,boston,,,1395,CO-1088-CLE-IAH,9:01 AM,10:47 AM
1396,travelocity,8:40 AM,10:54 AM,1396,CO-1088-CLE-IAH,8:40 AM,10:56 AM
1397,orbitz,8:40 AM,10:54 AM,1397,CO-1088-CLE-IAH,8:40 AM,10:56 AM
1398,weather,8:40 AM,10:54 AM,1398,CO-1088-CLE-IAH,,
1399,flightarrival,,,1399,CO-1088-CLE-IAH,9:01 AM,10:47 AM
1400,aa,6:59 AM,10:34 AM,1400,AA-1165-JFK-MIA,7:22 AM,10:04 AM
1401,flightexplorer,,,1401,AA-1165-JFK-MIA,7:23 AM,9:45 AM
1402,airtravelcenter,,,1402,AA-1165-JFK-MIA,7:23 AM,9:45 AM
1403,myrateplan,,,1403,AA-1165-JFK-MIA,7:23 AM,9:45 AM
1404,helloflight,,,1404,AA-1165-JFK-MIA,7:23 AM,9:45 AM
1405,flytecomm,,,1405,AA-1165-JFK-MIA,7:23 AM,9:45 AM
1406,flightaware,6:59 AM,9:25 AM,1406,AA-1165-JFK-MIA,7:22 AM,9:45 AM
1407,wunderground,6:59 AM,9:25 AM,1407,AA-1165-JFK-MIA,7:22 AM,9:45 AM
1408,flights,6:59 AM,10:34 AM,1408,AA-1165-JFK-MIA,7:22 AM,10:04 AM
1409,businesstravellogue,6:59 AM,10:34 AM,1409,AA-1165-JFK-MIA,7:22 AM,10:04 AM
1410,flylouisville,6:59 AM,10:34 AM,1410,AA-1165-JFK-MIA,7:22 AM,10:04 AM
1411,flightstats,6:59 AM,10:34 AM,1411,AA-1165-JFK-MIA,7:22 AM,10:04 AM
1412,quicktrip,6:59 AM,10:34 AM,1412,AA-1165-JFK-MIA,7:22 AM,10:04 AM
1413,world-flight-tracker,6:59 AM,10:34 AM,1413,AA-1165-JFK-MIA,7:22 AM,10:04 AM
1414,flightview,6:59 AM,10:34 AM,1414,AA-1165-JFK-MIA,7:23 AM,10:04 AM
1415,panynj,6:59 AM,10:34 AM,1415,AA-1165-JFK-MIA,7:23 AM,10:04 AM
1416,gofox,6:59 AM,10:34 AM,1416,AA-1165-JFK-MIA,7:23 AM,10:04 AM
1417,foxbusiness,6:59 AM,10:34 AM,1417,AA-1165-JFK-MIA,7:23 AM,10:04 AM
1418,allegiantair,6:59 AM,10:34 AM,1418,AA-1165-JFK-MIA,7:23 AM,10:04 AM
1419,boston,6:59 AM,10:34 AM,1419,AA-1165-JFK-MIA,7:23 AM,9:58 AM
1420,travelocity,6:59 AM,10:34 AM,1420,AA-1165-JFK-MIA,6:56 AM,10:04 AM
1421,orbitz,6:59 AM,10:34 AM,1421,AA-1165-JFK-MIA,6:56 AM,10:04 AM
1422,weather,6:59 AM,10:34 AM,1422,AA-1165-JFK-MIA,7:23 AM,9:56 AM
1423,mia,,10:34 AM,1423,AA-1165-JFK-MIA,,10:08 AM
1424,mytripandmore,6:59 AM,10:34 AM,1424,AA-1165-JFK-MIA,6:56 AM,10:04 AM
1425,aa,6:59 AM,10:40 AM,1425,AA-415-BOS-ORD,8:56 AM,10:16 AM
1426,airtravelcenter,,,1426,AA-415-BOS-ORD,8:55 AM,10:12 AM
1427,myrateplan,,,1427,AA-415-BOS-ORD,8:55 AM,10:12 AM
1428,helloflight,,,1428,AA-415-BOS-ORD,8:55 AM,10:12 AM
1429,flytecomm,,,1429,AA-415-BOS-ORD,8:55 AM,10:12 AM
1430,flights,,,1430,AA-415-BOS-ORD,8:56 AM,10:16 AM
1431,businesstravellogue,,,1431,AA-415-BOS-ORD,8:56 AM,10:16 AM
1432,flylouisville,,,1432,AA-415-BOS-ORD,8:56 AM,10:16 AM
1433,flightstats,8:35 AM,10:40 AM,1433,AA-415-BOS-ORD,8:56 AM,10:16 AM
1434,quicktrip,8:35 AM,10:40 AM,1434,AA-415-BOS-ORD,8:56 AM,10:16 AM
1435,flightview,,,1435,AA-415-BOS-ORD,8:56 AM,10:10 AM
1436,panynj,,,1436,AA-415-BOS-ORD,8:56 AM,10:10 AM
1437,gofox,,,1437,AA-415-BOS-ORD,8:56 AM,10:10 AM
1438,foxbusiness,,,1438,AA-415-BOS-ORD,8:56 AM,10:10 AM
1439,allegiantair,,,1439,AA-415-BOS-ORD,8:56 AM,10:10 AM
1440,boston,,,1440,AA-415-BOS-ORD,8:56 AM,10:10 AM
1441,travelocity,8:35 AM,10:40 AM,1441,AA-415-BOS-ORD,8:32 AM,10:16 AM
1442,orbitz,8:35 AM,10:40 AM,1442,AA-415-BOS-ORD,8:32 AM,10:16 AM
1443,weather,8:35 AM,10:40 AM,1443,AA-415-BOS-ORD,,
1444,ord,8:35 AM,10:40 AM,1444,AA-415-BOS-ORD,,
1445,ifly,8:35 AM,10:40 AM,1445,AA-415-BOS-ORD,8:56 AM,10:16 AM
1446,mytripandmore,8:35 AM,10:40 AM,1446,AA-415-BOS-ORD,8:32 AM,10:16 AM
1447,CO,6:00 AM,10:20 AM,1447,CO-89-IAH-EWR,6:02 AM,10:27 AM
1448,airtravelcenter,6:00 AM,10:20 AM,1448,CO-89-IAH-EWR,,
1449,myrateplan,6:00 AM,10:20 AM,1449,CO-89-IAH-EWR,,
1450,helloflight,6:00 AM,10:20 AM,1450,CO-89-IAH-EWR,,
1451,flytecomm,6:00 AM,10:20 AM,1451,CO-89-IAH-EWR,,
1452,flights,,,1452,CO-89-IAH-EWR,6:02 AM,10:27 AM
1453,businesstravellogue,,,1453,CO-89-IAH-EWR,6:02 AM,10:27 AM
1454,flylouisville,,,1454,CO-89-IAH-EWR,6:02 AM,10:27 AM
1455,flightstats,6:00 AM,10:20 AM,1455,CO-89-IAH-EWR,6:02 AM,10:27 AM
1456,quicktrip,6:00 AM,10:20 AM,1456,CO-89-IAH-EWR,6:02 AM,10:27 AM
1457,flightview,,,1457,CO-89-IAH-EWR,6:17 AM,10:27 AM
1458,panynj,,,1458,CO-89-IAH-EWR,6:17 AM,10:27 AM
1459,gofox,,,1459,CO-89-IAH-EWR,6:17 AM,10:27 AM
1460,foxbusiness,,,1460,CO-89-IAH-EWR,6:17 AM,10:27 AM
1461,allegiantair,,,1461,CO-89-IAH-EWR,6:17 AM,10:27 AM
1462,boston,,,1462,CO-89-IAH-EWR,6:17 AM,10:18 AM
1463,travelocity,6:00 AM,10:20 AM,1463,CO-89-IAH-EWR,6:02 AM,10:27 AM
1464,orbitz,6:00 AM,10:20 AM,1464,CO-89-IAH-EWR,6:02 AM,10:27 AM
1465,weather,6:00 AM,10:20 AM,1465,CO-89-IAH-EWR,,
1466,ifly,6:00 AM,10:20 AM,1466,CO-89-IAH-EWR,6:02 AM,10:27 AM
1467,aa,3:35 PM,4:00 PM,1467,AA-4330-CVG-ORD,3:36 PM,3:33 PM
1468,flightexplorer,,,1468,AA-4330-CVG-ORD,3:36 PM,3:26 PM
1469,airtravelcenter,3:35 PM,4:00 PM,1469,AA-4330-CVG-ORD,,
1470,myrateplan,3:35 PM,4:00 PM,1470,AA-4330-CVG-ORD,,
1471,helloflight,3:35 PM,4:00 PM,1471,AA-4330-CVG-ORD,,
1472,flytecomm,3:35 PM,4:00 PM,1472,AA-4330-CVG-ORD,,
1473,flightaware,3:35 PM,3:50 PM,1473,AA-4330-CVG-ORD,3:36 PM,3:26 PM
1474,flightaware,3:35 PM,3:50 PM,1474,AA-4330-CVG-ORD,3:36 PM,3:26 PM
1475,wunderground,3:35 PM,3:50 PM,1475,AA-4330-CVG-ORD,3:36 PM,3:26 PM
1476,wunderground,3:35 PM,3:50 PM,1476,AA-4330-CVG-ORD,3:36 PM,3:26 PM
1477,flights,,,1477,AA-4330-CVG-ORD,3:36 PM,3:33 PM
1478,businesstravellogue,,,1478,AA-4330-CVG-ORD,3:36 PM,3:33 PM
1479,flylouisville,,,1479,AA-4330-CVG-ORD,3:36 PM,3:33 PM
1480,flightstats,3:35 PM,4:00 PM,1480,AA-4330-CVG-ORD,3:36 PM,3:33 PM
1481,quicktrip,3:35 PM,4:00 PM,1481,AA-4330-CVG-ORD,3:36 PM,3:33 PM
1482,flightview,,,1482,AA-4330-CVG-ORD,3:36 PM,3:25 PM
1483,panynj,,,1483,AA-4330-CVG-ORD,3:36 PM,3:25 PM
1484,gofox,,,1484,AA-4330-CVG-ORD,3:36 PM,3:25 PM
1485,foxbusiness,,,1485,AA-4330-CVG-ORD,3:36 PM,3:25 PM
1486,allegiantair,,,1486,AA-4330-CVG-ORD,3:36 PM,3:25 PM
1487,boston,,,1487,AA-4330-CVG-ORD,3:36 PM,3:25 PM
1488,orbitz,3:35 PM,4:00 PM,1488,AA-4330-CVG-ORD,3:27 PM,3:33 PM
1489,ord,3:35 PM,4:00 PM,1489,AA-4330-CVG-ORD,,
1490,usatoday,3:35 PM,4:00 PM,1490,AA-4330-CVG-ORD,3:36 PM,3:33 PM
1491,flightwise,3:35 PM,3:50 PM,1491,AA-4330-CVG-ORD,3:36 PM,3:26 PM
1492,aa,7:15 AM,10:35 AM,1492,AA-1434-DFW-MCO,7:21 AM,10:36 AM
1493,flightexplorer,,,1493,AA-1434-DFW-MCO,7:22 AM,10:34 AM
1494,airtravelcenter,,,1494,AA-1434-DFW-MCO,7:22 AM,10:34 AM
1495,myrateplan,,,1495,AA-1434-DFW-MCO,7:22 AM,10:34 AM
1496,helloflight,,,1496,AA-1434-DFW-MCO,7:22 AM,10:34 AM
1497,flytecomm,,,1497,AA-1434-DFW-MCO,7:22 AM,10:34 AM
1498,flightaware,7:15 AM,10:18 AM,1498,AA-1434-DFW-MCO,7:21 AM,10:29 AM
1499,wunderground,7:15 AM,10:18 AM,1499,AA-1434-DFW-MCO,7:21 AM,10:29 AM
1500,flights,7:15 AM,10:35 AM,1500,AA-1434-DFW-MCO,7:21 AM,10:36 AM
1501,businesstravellogue,7:15 AM,10:35 AM,1501,AA-1434-DFW-MCO,7:21 AM,10:36 AM
1502,flylouisville,7:15 AM,10:35 AM,1502,AA-1434-DFW-MCO,7:21 AM,10:36 AM
1503,flightstats,7:15 AM,10:35 AM,1503,AA-1434-DFW-MCO,7:21 AM,10:36 AM
1504,quicktrip,7:15 AM,10:35 AM,1504,AA-1434-DFW-MCO,7:21 AM,10:36 AM
1505,world-flight-tracker,7:15 AM,10:35 AM,1505,AA-1434-DFW-MCO,7:21 AM,10:36 AM
1506,flightview,7:15 AM,10:35 AM,1506,AA-1434-DFW-MCO,7:22 AM,10:29 AM
1507,panynj,7:15 AM,10:35 AM,1507,AA-1434-DFW-MCO,7:22 AM,10:29 AM
1508,gofox,7:15 AM,10:35 AM,1508,AA-1434-DFW-MCO,7:22 AM,10:29 AM
1509,foxbusiness,7:15 AM,10:35 AM,1509,AA-1434-DFW-MCO,7:22 AM,10:29 AM
1510,allegiantair,7:15 AM,10:35 AM,1510,AA-1434-DFW-MCO,7:22 AM,10:29 AM
1511,boston,7:15 AM,10:35 AM,1511,AA-1434-DFW-MCO,7:22 AM,10:29 AM
1512,travelocity,7:15 AM,10:35 AM,1512,AA-1434-DFW-MCO,7:08 AM,10:36 AM
1513,orbitz,7:15 AM,10:35 AM,1513,AA-1434-DFW-MCO,7:08 AM,10:36 AM
1514,weather,7:15 AM,10:35 AM,1514,AA-1434-DFW-MCO,7:22 AM,10:34 AM
1515,mco,,10:35 AM,1515,AA-1434-DFW-MCO,,10:28 AM
1516,ifly,7:15 AM,10:35 AM,1516,AA-1434-DFW-MCO,7:21 AM,10:36 AM
1517,flightwise,7:15 AM,10:18 AM,1517,AA-1434-DFW-MCO,7:21 AM,10:29 AM
1518,aa,10:40 AM,2:59 PM,1518,AA-400-DFW-JFK,11:01 AM,3:04 PM
1519,airtravelcenter,,,1519,AA-400-DFW-JFK,11:02 AM,2:58 PM
1520,myrateplan,,,1520,AA-400-DFW-JFK,11:02 AM,2:58 PM
1521,helloflight,,,1521,AA-400-DFW-JFK,11:02 AM,2:58 PM
1522,flytecomm,,,1522,AA-400-DFW-JFK,11:02 AM,2:58 PM
1523,flightaware,10:40 AM,2:35 PM,1523,AA-400-DFW-JFK,11:01 AM,2:58 PM
1524,wunderground,10:40 AM,2:35 PM,1524,AA-400-DFW-JFK,11:01 AM,2:58 PM
1525,flights,,,1525,AA-400-DFW-JFK,11:01 AM,3:04 PM
1526,businesstravellogue,,,1526,AA-400-DFW-JFK,11:01 AM,3:04 PM
1527,flylouisville,,,1527,AA-400-DFW-JFK,11:01 AM,3:04 PM
1528,flightstats,10:40 AM,2:59 PM,1528,AA-400-DFW-JFK,11:01 AM,3:04 PM
