Enabling Dynamic Content Caching for Database-Driven Web Sites,"Qiong Luo, Divyakant Agrawal, Wen-Syan Li, Wang-Pin Hsiung, K. Selçuk Candan",SIGMOD Conference,2001
Managing Business Processes via Workflow Technology,Frank Leymann,VLDB,2001
Rate-based query optimization for streaming information sources,"Jeffrey F. Naughton, Stratis Viglas",SIGMOD Conference,2002
Evaluation of Remote Backup Algorithms for Transaction-Processing Systems,"Christos A. Polyzois, Hector Garcia-Molina",ACM Trans. Database Syst.,1994
Fundamental Techniques for Order Optimization,"Eugene J. Shekita, David E. Simmen, Timothy Malkemus",SIGMOD Record,1996
Standards in Practice,"Jim Melton, Andrew Eisenberg",SIGMOD Conference,1998
"Domains, Relations and Religious Wars",Rafael Camps,SIGMOD Record,1996
New TPC Benchmarks for Decision Support and Web Commerce,"Meikel Pöss, Chris Floyd",SIGMOD Conference,2000
Qualitative Representation of Spatial Knowledge in Two-Dimensional Space,"Dimitris Papadias, Timos K. Sellis",VLDB J.,1994
DTL's DataSpot: Database Exploration as Easy as Browsing the Web,"Gadi Entin, Shai Geva, Eran Palmon, Shaul Dar",SIGMOD Conference,1998
Integration of Heterogeneous Databases Without Common Domains Using Queries Based on Textual Similarity,William W. Cohen,SIGMOD Conference,1998
What Is the Nearest Neighbor in High Dimensional Spaces?,"Charu C. Aggarwal, Alexander Hinneburg, Daniel A. Keim",VLDB,2000
Indexing the Positions of Continuously Moving Objects,"Mario A. Lopez, Simonas Saltenis, Christian S. Jensen, Scott T. Leutenegger",SIGMOD Conference,2000
"Turmoil at NASA, and Numerous Funding Announcements",Xiaolei Qian,SIGMOD Record,1995
The Cougar Project: a work-in-progress report,"Agathoniki Trigoni, Rajmohan Rajaraman, Alan J. Demers, Yong Yao, Johannes Gehrke",SIGMOD Record,2003
Fundamentals of data warehouses: 2nd revised and extended edition,Vernon Hoffner,SIGMOD Conference,2003
Data Management Research at The MITRE Corporation,"Arnon Rosenthal, Edward Lafferty, Leonard J. Seligman, Catherine D. McCollum, Bhavani M. Thuraisingham, Barbara T. Blaustein",SIGMOD Record,1995
The Changing Landscape of the Software Industry and its Implications for India,Umang Gupta,VLDB,1996
Balancing Histogram Optimality and Practicality for Query Result Size Estimation,"Yannis E. Ioannidis, Viswanath Poosala",SIGMOD Conference,1995
Amalgamating Knowledge Bases,V. S. Subrahmanian,ACM Trans. Database Syst.,1994
POESIA: An ontological workflow approach for composing Web services in agriculture,"Ling Liu, Eduardo Delgado Assad, Calton Pu, Renato Fileto, Claudia Bauzer Medeiros",VLDB J.,2003
"Database Research at the Indian Institute of Technology, Bombay","S. Seshadri, Nandlal L. Sarda, D. B. Phatak, S. Sudarshan",SIGMOD Record,1996
Open Object Database Management Systems,José A. Blakeley,SIGMOD Record,1994
Contorting High Dimensional Data for Efficient Main Memory Processing,"Beng Chin Ooi, Bin Cui, Kian-Lee Tan, Jianwen Su",SIGMOD Record,2003
Dissemination of Dynamic Data,"Pavan Deolasee, Amol Katkar, Krithi Ramamritham, Ankur Panchbudhe, Prashant J. Shenoy",SIGMOD Conference,2001
XPath processing in a nutshell,"Reinhard Pichler, Christoph Koch, Georg Gottlob",SIGMOD Record,2003
Maintaining Database Consistency in Presence of Value Dependencies in Multidatabase Systems,"Michèle Cart, Claire Morpain, Jean-François Pons, Jean Ferrié",SIGMOD Conference,1996
L/MRP: A Buffer Management Strategy for Interactive Continuous Data Flows in a Multimedia DBMS,"Wolfgang Klas, Frank Moser, Achim Kraiss",VLDB,1995
An Annotated Bibliography on Active Databases,"Johann Christoph Freytag, Ulrike Jaeger",SIGMOD Conference,1995
Reconciling Schemas of Disparate Data Sources: A Machine-Learning Approach,"AnHai Doan, Pedro Domingos, Alon Y. Halevy",SIGMOD Record,2001
FinTime - A Financial Time Series Benchmark,"Kaippallimalil J. Jacob, Dennis Shasha",SIGMOD Conference,1999
Density Biased Sampling: An Improved Method for Data Mining and Clustering,"Christopher R. Palmer, Christos Faloutsos",SIGMOD Conference,2000
Ensuring Relaxed Atomicity for Flexible Transactions in Multidatabase Systems,"Bharat K. Bhargava, Aidong Zhang, Marian H. Nodine, Omran A. Bukhres",SIGMOD Record,1994
An Ultra Highly Available DBMS,"Svein-Olaf Hvasshovd, Svein Erik Bratsberg, Øystein Torbjørnsen",VLDB,2000
WALRUS: A Similarity Retrieval Algorithm for Image Databases,"Rajeev Rastogi, Kyuseok Shim, Apostol Natsev",SIGMOD Record,1999
DB2 Spatial Extender - Spatial data within the RDBMS,David W. Adler,VLDB,2001
Query Processing Over Object Views of Relational Data,"Gustav Fahl, Tore Risch",VLDB J.,1997
Parallel Algorithms for High-dimensional Similarity Joins for Data Mining Applications,"Rakesh Agrawal, John C. Shafer",VLDB,1997
An Introduction to Deductive Database Languages and Systems,"Kotagiri Ramamohanarao, James Harland",VLDB J.,1994
Design and Implementation of Advanced Knowledge Processing in the KDMS KRISYS (Demonstration Description),"Stefan Deßloch, Joachim Thomas, Nelson Mendonça Mattos",SIGMOD Conference,1995
Checking the Temporal Integrity of Interactive Multimedia Documents,"S. Tserkezoglou, Timos K. Sellis, Barbara Pernici, Michalis Vazirgiannis, Isabelle Mirbel",VLDB J.,2000
Temporal Conditions and Integrity Constraints in Active Database Systems,"Ouri Wolfson, A. Prasad Sistla",SIGMOD Conference,1995
Checkpointing in Oracle,"Juan Loaiza, Ashok Joshi, Tirthankar Lahiri, William Bridge",VLDB,1998
"Business Process Coordination: State of the Art, Trends, and Open Issues","Meichun Hsu, Rivka Ladin, Umeshwar Dayal",VLDB,2001
Mining Generalized Association Rules,"Ramakrishnan Srikant, Rakesh Agrawal",VLDB,1995
WATCHMAN : A Data Warehouse Intelligent Cache Manager,"Peter Scheuermann, Radek Vingralek, Junho Shim",VLDB,1996
Petabyte Databases,Dirk Düllmann,SIGMOD Conference,1999
Materialized View Selection for Multidimensional Datasets,"Jeffrey F. Naughton, Amit Shukla, Prasad Deshpande",VLDB,1998
Join Index Hierarchies for Supporting Efficient Navigations in Object-Oriented Databases,"Jiawei Han, Zhaohui Xie",VLDB,1994
Semantics for Update Rule Programs and Implementations in a Relational Database Management System,"Louiqa Raschid, Jorge Lobo",ACM Trans. Database Syst.,1996
Similarity Search in High Dimensions via Hashing,"Rajeev Motwani, Aristides Gionis, Piotr Indyk",VLDB,1999
Quality-driven Integration of Heterogenous Information Systems,"Johann Christoph Freytag, Felix Naumann, Ulf Leser",VLDB,1999
Approximate XML joins,"H. V. Jagadish, Ting Yu, Divesh Srivastava, Sudipto Guha, Nick Koudas",SIGMOD Record,2002
Bypassing Joins in Disjunctive Queries,"Alfons Kemper, Guido Moerkotte, Klaus Peithner, Michael Steinbrunn",VLDB,1995
HyperStorM - Administering Structured Documents Using Object-Oriented Database Technology,"Karl Aberer, Klemens Böhm",SIGMOD Record,1996
What can Hierarchies do for Data Warehouses?,"Laks V. S. Lakshmanan, H. V. Jagadish, Divesh Srivastava",VLDB,1999
Provision of Market Services for eCo Compliant Electronic Market Places,"Sena Nural Arpinar, Asuman Dogac",SIGMOD Record,2000
Persistent Threads,"Joachim W. Schmidt, Florian Matthes",VLDB,1994
SIT-IN: a Real-Life Spatio-Temporal Information System,"Stefano De Francisci, Rossella Molinaro, Orietta Gargano, Mario Paolucci, Leonardo Tininini, Giuseppe Sindoni, Paola Patteri, Amedea Ambrosetti, Pina Ticca, Cristina Bedeschi",VLDB,2001
Enabling End-users to Construct Data-intensive Web-sites from XML Repositories: An Example-based Approach,"Hiroyuki Kitagawa, Satoshi Takano, Seiichi Koizumi, Atsuyuki Morishima",VLDB,2001
About Quark Digital Media System,Kamar Aulakh,SIGMOD Conference,1998
Improved Histograms for Selectivity Estimation of Range Predicates,"Eugene J. Shekita, Viswanath Poosala, Yannis E. Ioannidis, Peter J. Haas",SIGMOD Record,1996
The Cougar Approach to In-Network Query Processing in Sensor Networks,"Johannes Gehrke, Yong Yao",SIGMOD Conference,2002
New Standard for Stored Procedures in SQL,Andrew Eisenberg,SIGMOD Conference,1996
Analysis of Navigation Behaviour in Web Sites Integrating Multiple Information Systems,"Myra Spiliopoulou, Bettina Berendt",VLDB J.,2000
Process Automation as the Foundation for E-Business,"Fabio Casati, Ming-Chien Shan",VLDB,2000
Efficient and Effective Metasearch for Text Databases Incorporating Linkages among Documents,"Weiyi Meng, Clement T. Yu, King-Lup Liu, Wensheng Wu",SIGMOD Conference,2001
Snowball: A Prototype System for Extracting Relations from Large Text Collections,"Jeff Pavel, Luis Gravano, Aleksandr Voskoboynik, Eugene Agichtein, Viktoriya Sokolova",SIGMOD Conference,2001
Data Warehouse Configuration,"Timos K. Sellis, Dimitri Theodoratos",VLDB,1997
"World Wide Database - Integrating the Web, CORBA, and Databases","Kevin Smith, Athman Bouguettaya, Mourad Ouzzani, James Beard, Lily Hendra, Boualem Benatallah",SIGMOD Record,1999
Implementing Deductive Databases by Mixed Integer Programming,"Anil Nerode, Colin Bell, Raymond T. Ng, V. S. Subrahmanian",ACM Trans. Database Syst.,1996
Data Mining-based Intrusion Detectors: An Overview of the Columbia IDS Project,"Wenke Lee, Eleazar Eskin, Wei Fan, Salvatore J. Stolfo, Philip K. Chan",SIGMOD Record,2001
An Orthogonally Persistent Java,"Mick J. Jordan, Susan Spence, Laurent Daynès, Malcolm P. Atkinson, Tony Printezis",SIGMOD Record,1996
Towards Automated Performance Tuning for Complex Workloads,"Michael J. Carey, Manish Mehta, Miron Livny, Kurt P. Brown",VLDB,1994
Semantic B2B Integration: Issues in Ontology-based Applications,"Zhan Cui, Paul O'Brien, Dean M. Jones",SIGMOD Record,2002
Cache Conscious Algorithms for Relational Query Processing,"Jeffrey F. Naughton, Ambuj Shatdal, Chander Kant",VLDB,1994
Emancipating instances from the tyranny of classes in information modeling,"Jeffrey Parsons, Yair Wand",ACM Trans. Database Syst.,2000
Cache-and-Query for Wide Area Sensor Databases,"Phillip B. Gibbons, Srinivasan Seshan, Suman Kumar Nath, Amol Deshpande",SIGMOD Conference,2003
Distance-Based Outliers: Algorithms and Applications,"V. Tucakov, Raymond T. Ng, Edwin M. Knorr",VLDB J.,2000
The LHAM Log-Structured History Data Access Method,"Gerhard Weikum, Patrick E. O'Neil, Peter Muth, Achim Pick",VLDB J.,2000
Towards a Cooperative Transaction Model - The Cooperative Activity Model,"Thomas Tesch, Peter Muth, Wolfgang Klas, Marek Rusinkiewicz, Jürgen Wäsch",VLDB,1995
View Maintenance in Mobile Computing,"Ouri Wolfson, Kailash Narayanan, Son Dao, Ramya Raj, A. Prasad Sistla",SIGMOD Record,1995
Capturing both Types and Constraints in Data Integration,"Juliana Freire, Rajeev Rastogi, Michael Benedikt, Wenfei Fan, Chee Yong Chan",SIGMOD Conference,2003
"Composite Events for Active Databases: Semantics, Contexts and Detection","S.-K. Kim, Eman Anwar, Sharma Chakravarthy, V. Krishnaprasad",VLDB,1994
Catalog Management in Websphere Commerce Suite,Thomas Maguire,SIGMOD Conference,2001
Report on the EDBT'02 Panel on Scientific Data Integration,"Carole A. Goble, Omar Boucelma, Silvana Castano, Vanja Josifovski, Zoé Lacroix, Bertram Ludäscher",SIGMOD Record,2002
Reasoning About Spatial Relationships in Picture Retrieval Systems,"Clement T. Yu, A. Prasad Sistla, R. Haddad",VLDB,1994
Polymorphism and Type Inference in Database Programming,"Atsushi Ohori, Peter Buneman",ACM Trans. Database Syst.,1996
Spectral Bloom Filters,"Yossi Matias, Saar Cohen",SIGMOD Record,2003
Comparing Hybrid Peer-to-Peer Systems,"Beverly Yang, Hector Garcia-Molina",VLDB,2001
BIRN-M: A Semantic Mediator for Solving Real-World Neuroscience Problems,"Bertram Ludäscher, Maryann E. Martone, Amarnath Gupta",SIGMOD Conference,2003
Global Optimization of Histograms,"H. V. Jagadish, Kian-Lee Tan, Hui Jin, Beng Chin Ooi",SIGMOD Record,2001
Query by Diagram: A Graphical Environment for Querying Databases,"Giuseppe Santucci, Tiziana Catarci",SIGMOD Conference,1-994
Database Buffer Size Investigation for OLTP Workloads (Experience Paper),"Thin-Fong Tsuei, Allan Packer, Keng-Tai Ko",SIGMOD Conference,1997
The CCUBE Constraint Object-Oriented Database System,"Alexander Brodsky, Pavel A. Exarkhopoulo, Victor E. Segal, Jia Chen",SIGMOD Record,1999
"The hB-Pi-Tree: A Multi-Attribute Index Supporting Concurrency, Recovery and Node Consolidation","Betty Salzberg, David B. Lomet, Georgios Evangelidis",VLDB J.,1997
A Case-Based Approach to Information Integration,"Maurizio Panti, Alberto Giretti, Luca Spalazzi",VLDB,2000
lambda-DB: An ODMG-Based Object-Oriented DBMS,"Arvind Rajendran, David Maier, Leonidas Fegaras, Chandrasekhar Srinivasan",SIGMOD Record,2000
Compressing SQL workloads,"Surajit Chaudhuri, Ashish Kumar Gupta, Vivek R. Narasayya",SIGMOD Conference,2-002
An approach to confidence based page ranking for user oriented Web search,"Sanasam Ranbir Singh, Debasis Giri, Debajyoti Mukhopadhyay",SIGMOD Record,2003
The Intrinsic Problems of Structural Heterogeneity and an Approach to Their Solution,"Theo Härder, Joachim Thomas, Günter Sauter",VLDB J.,1999
Report on the ACM Fourth International Workshop on Data Warehousing and OLAP (DOLAP 2001),Joachim Hammer,SIGMOD Conference,2002
Integration of Spatial Join Algorithms for Processing Multiple Inputs,"Nikos Mamoulis, Dimitris Papadias",SIGMOD Record,1999
CQ: A Personalized Update Monitoring Toolkit,"David Buttler, Tong Zhou, Ling Liu, Paul Benninghoff, Wei Han, Calton Pu, Fenghua Yu, Wei Tang, John Biggs",SIGMOD Conference,1998
Database Research at NTHU and ITRI,Arbee L. P. Chen,SIGMOD Record,1994
Introduction to Constraint Databases - Book Review,Bart Kuijpers,SIGMOD Record,2002
"Database tuning: principles, experiments, and troubleshooting techniques (part II)","Dennis Shasha, Philippe Bonnet",SIGMOD Record,2002
Reducing the Braking Distance of an SQL Query Engine,"Donald Kossmann, Michael J. Carey",VLDB,1998
A Content-Based Multimedia Server for Massively Parallel Architectures,"C. Watson, G. Linderman, Euthimios Panagos, T. Walters, Ion Tim Ieong, Alexandros Biliris, J. Wang, S. Choo, David Schrader, P. Colin, William O'Connell, Grace Au",SIGMOD Record,1996
Similarity Search for Adaptive Ellipsoid Queries Using Spatial Transformation,"Yasushi Sakurai, Shunsuke Uemura, Masatoshi Yoshikawa, Ryoji Kataoka",VLDB,2001
Epsilon Grid Order: An Algorithm for the Similarity Join on Massive High-Dimensional Data,"Florian Krebs, Christian Böhm, Bernhard Braunmüller, Hans-Peter Kriegel",SIGMOD Record,2001
Database Patchwork on the Internet,"Reinhard Braumandl, Alfons Kemper, Donald Kossmann",SIGMOD Conference,1999
A New Method for Similarity Indexing of Market Basket Data,"Joel L. Wolf, Charu C. Aggarwal, Philip S. Yu",SIGMOD Conference,1999
Security of Random Data Perturbation Methods,"Krishnamurty Muralidhar, Rathindra Sarathy",ACM Trans. Database Syst.,1-999
SuperSQL: An Extended SQL for Database Publishing and Presentation,Motomichi Toyama,SIGMOD Conference,1-998
An Optimal and Progressive Algorithm for Skyline Queries,"Bernhard Seeger, Dimitris Papadias, Greg Fu, Yufei Tao",SIGMOD Conference,2003
"The hBP-tree: A Modified hB-tree Supporting Concurrency, Recovery and Node Consolidation","Georgios Evangelidis, Betty Salzberg, David B. Lomet",VLDB,1995
Supporting Procedural Constructs in SQL Compilers,Nelson Mendonça Mattos,VLDB,1996
Navigating large-scale semi-structured data in business portals,"Michel Tourn, Man Abrol, John Wang, Grace Zhang, Jianchang Mao, Uma Mahadevan, Rajat Mukherjee, Prabhakar Raghavan, Neil Latarche",VLDB,2001
Active Views for Electronic Commerce,"Laurent Mignet, Serge Abiteboul, Tova Milo, Adi Eyal, Bernd Amann, Sophie Cluet",VLDB,1999
Efficient Numerical Error Bounding for Replicated Network Services,"Haifeng Yu, Amin Vahdat",VLDB,2000
Formal Query Languages for Secure Relational Databases,"Marianne Winslett, Kenneth Smith, Xiaolei Qian",ACM Trans. Database Syst.,1994
An Overview of the Emerging Third-Generation SQL Standard (Tutorial),"Nelson Mendonça Mattos, Jim Melton",SIGMOD Record,1995
Performing Jobs without Decompression in a Compressed Database System,"N. Winterbottom, S. J. O'Connell",SIGMOD Record,2003
Iceberg-cube computation with PC clusters,"Yu Yin, Raymond T. Ng, Alan S. Wagner",SIGMOD Record,2001
XQuery: A Query Language for XML,Donald D. Chamberlin,SIGMOD Conference,2003
From Ternary Relationship to Relational Tables: A Case Against Common Beliefs,Rafael Camps,SIGMOD Conference,2002
XML Data Management Go Native or Spruce up Relational Systems? (Panel Abstract),Per-Åke Larson,SIGMOD Conference,2001
The SDSS skyserver: public access to the sloan digital sky server data,"Tanu Malik, Jordan Raddick, Alexander S. Szalay, Peter Z. Kunszt, Jim Gray, Christopher Stoughton, Ani Thakar, Jan vandenBerg",SIGMOD Conference,2002
An Extensible Compressor for XML Data,"Dan Suciu, Hartmut Liefke",SIGMOD Record,2000
Exploiting statistics on query expressions for optimization,"Nicolas Bruno, Surajit Chaudhuri",SIGMOD Conference,2002
The OASIS Multidatabase Prototype,"John Murphy, Mark Roantree, Wilhelm Hasselbring",SIGMOD Conference,1999
Picture Programming Project,"Nita Goyal, Moshé M. Zloof, Charles Hoch, Michael Suckow, Ravi Krishnamurthy, Brian Meckler",SIGMOD Conference,1997
Approximate Query Processing Using Wavelets,"Kyuseok Shim, Kaushik Chakrabarti, Minos N. Garofalakis, Rajeev Rastogi",VLDB,2000
The GMAP: A Versatile Tool for Physical Data Independence,"Marvin H. Solomon, Yannis E. Ioannidis, Odysseas G. Tsatalos",VLDB,1994
Updating Knowledge Bases While Maintaining Their Consistency,"Antoni Olivé, Ernest Teniente",VLDB J.,1995
Dynamic Information Visualization,Yannis E. Ioannidis,SIGMOD Record,1996
AlphaSort: A RISC Machine Sort,"David B. Lomet, Jim Gray, Zarka Cvetanovic, Chris Nyberg, Tom Barclay",SIGMOD Conference,1994
