,0
"L. Shou, C. H. Chionh, Z. Huang, Y. Ruan, Kian-Lee Tan",507
CORPORATE The SHORE Team,508
Quadtree and R-tree indexes in oracle spatial: a comparison using GIS data,509
"Sridhar Ramaswamy, Paris C. Kanellakis",510
Alexander A. Anisimov,511
Parallel evaluation of multi-join queries,512
OGDI: toward interoperability among geospatial databases,513
"Laura M. Haas, Donald Kossmann, Ioana Ursu",514
From Data Independence to Knowledge Independence: An on-going Story,515
"Eric W. Brown, James P. Callan, W. Bruce Croft",516
Update propagation strategies to improve freshness in lazy master replicated databases,517
Microsoft English Query 7.5: Automatic Extraction of Semantics from Relational Databases and OLAP Cubes,518
"Ada Wai-chee Fu, Polly Mei-shuen Chan, Yin-Ling Cheung, Yiu Sang Moon",519
"W. I. Grosky, D. V. Sreenath, F. Fotouhi",520
George Colliat,521
"Alexandros Labrinidis, Alberto O. Mendelzon",522
"David Konopnicki, Oded Shmueli",523
"Stefan Berchtold, Hans-Peter Kriegel",524
Rights protection for relational data,525
Management of multidimensional discrete data,526
A Data Transformation System for Biological Data Sources,527
"Ada Wai-Chee Fu, David Wai-Lok Cheung",528
SchemaSQL: An extension to SQL for multidatabase interoperability,529
"Michael Stonebraker, Joseph M. Hellerstein",530
Concurrency and recovery in generalized search trees,531
"N. B. Idris, W. A. Gray, R. F. Churchhouse",532
The Jungle database search engine,533
"Yihong Zhao, Prasad M. Deshpande, Jeffrey F. Naughton",534
"Shu Lin, M. Tamer &#214;zsu, Vincent Oria, Raymond T. Ng",535
"S. Conrad, W. Hasselbring, U. Hohenstein, R.-D. Kutsche, M. Roantree, G. Saake, F. Saltor",536
Access path support for referential integrity in SQL2,537
"Information translation, mediation, and mosaic-based browsing in the TSIMMIS system",538
Ripple joins for online aggregation,539
"Arun Swami, K. Bernhard Schiefer",540
Semantic integration of semistructured and structured data sources,541
Fibonacci: a programming language for object databases,542
"Thomas St&#246;hr, Erhard Rahm",543
Data page layouts for relational databases on deep memory hierarchies,544
"Murali Venkatrao, Michael Pizzo",545
"Arie Segev, Christian S. Jensen, Richard Thomas Snodgrass",546
Recent design trade-offs in SQL3,547
"Jochen Van den Bercken, Bernhard Seeger",548
"Ziv Bar-Yossef, Alexander Berg, Steve Chien, Jittat Fakcharoenphol, Dror Weitz",549
Sing the truth about ad hoc join costs,550
Real-time index concurrency control,551
"Eric Hughes, Roman Ginis, Bhavani M. Thuraisingham, Peter C. Krupp, John A. Maurer",552
"Dimitris Papadias, Timos Sellis",553
Microsoft index turning wizard for SQL Server 7.0,554
Joseph Fong,555
John Mylopoulos,556
"Marjorie Templeton, Herbert Henley, Edward Maros, Darrel J. Van Buer",557
A componentized architecture for dynamic electronic markets,558
Decision Tables: Scalable Classification Exploring RDBMS Capabilities,559
"Jonathan Ashley, Myron Flickner, James Hafner, Denis Lee, Wayne Niblack, Dragutin Petkovic",560
"Hugh Darwen, C. J. Date",561
A layered architecture for querying dynamic Web content,562
"Fernando Berzal, Nicol&#225;s Mar&#237;n",563
"Joseph M. Hellerstein, Jennifer Widom",564
"Christoph Kilger, Guido Moerkotte",565
Spatial joins using seeded trees,566
Self-tuning histograms: building histograms without looking at data,567
"M. P. Papazoglou, J. Hoppenbrouwers",568
DB2 Spatial Extender - Spatial data within the RDBMS,569
Indexing of now-relative spatio-bitemporal data,570
"Alfons Kemper, Christian Wiesner",571
"John Catozzi, Sorana Rabinovici",572
Leveraging the information asset,573
"Yannis Papakonstantinou, Michalis Petropoulos, Vasilis Vassalos",574
Peter Fankhauser,575
Improving database design through the analysis of relationships,576
Analysis of navigation behaviour in web sites integrating multiple information systems,577
Concurrency and recovery for index trees,578
"Mehmet Altinel, Demet Aksoy, Thomas Baby, Michael Franklin, William Shapiro, Stan Zdonik",579
Charly Kleissner,580
Hamid Pirahesh,581
DataBlitz: A High Performance Main-Memory Storage Manager,582
Efficient maintenance of materialized mediated views,583
"Charles E. Campbell, Andrew Eisenberg, Jim Melton",584
Lineage Tracing for General Data Warehouse Transformations,585
Sandeepan Banerjee,586
Speeding up construction of PMR quadtree-based spatial indexes,587
The Context Interchange mediator prototype,588
A taxonomy for secure object-oriented databases,589
"Carl Medsker, Margaret Christensen, Il-Yeol Song",590
QuickStore: a high performance mapped object store,591
"Yuri Breitbart, Raghavan Komondoor, Rajeev Rastogi, S. Seshadri, Avi Silberschatz",592
"Claudia Bauzer Medeiros, Fatima Pires",593
"Luc Bouganim, Daniela Florescu, Patrick Valduriez",594
Repository system engineering,595
Workshop on performance and architecture of web servers,596
"Tak W. Yan, H&#233;ctor Garc&#237;a-Molina",597
"Rada Chirkova, Alon Y. Halevy, Dan Suciu",598
Data partitioning and load balancing in parallel disk systems,599
Relational data sharing in peer-based data management systems,600
Data access for the masses through OLE DB,601
"Radu Sion, Mikhail Atallah, Sunil Prabhakar",602
RoadRunner: Towards Automatic Data Extraction from Large Web Sites,603
Journal relevance,604
"Junmin Gu, Torben Bach Pedersen, Arie Shoshani",605
ACM SIGMOD Record ,606
"Arnon Rosenthal, Len Seligman, Catherine McCollum, Barbara Blaustein, Bhavani Thuraisingham, Edward Lafferty",607
Space optimization in deductive databases,608
"Kazimierz Subieta, Yahiko Kambayashi, Jacek Leszczylowski",609
"Hui-I Hsiao, Inderpal Narang",610
An adaptive data replication algorithm,611
"Brahim Medjahed, Athman Bouguettaya, Ahmed K. Elmagarmid",612
"Feng Tian, David J. DeWitt, Jianjun Chen, Chun Zhang",613
Christian B&#246;hm,614
"Koichi Goto, Yahiko Kambayashi",615
"Steven D. Whitehead, Himanshu Sinha, Michael Murphy",616
Evolving teradata decision support for massively parallel processing with UNIX,617
"Philip A. Bernstein, Laura M. Haas, Matthias Jarke, Erhard Rahm, Gio Wiederhold",618
Improving timeliness in real-time secure database systems,619
"David Lomet, Gerhard Weikum",620
"The five-minute rule ten years later, and other computer storage rules of thumb",621
"Philip Bohannon, Xin (Luna) Dong, Sumit Ganguly, Henry F. Korth, Chengkai Li, P. P. S. Narayan, Pradeep Shenoy",622
Using the CALANDA time series management system,623
"Werner Kie&#223;ling, Helmut Schmidt, Werner Strau&#223;, Gerhard D&#252;nzinger",624
The Microsoft Repository,625
Arvola Chan,626
Building a Laboratory Information System Around a C++-Based Object-Oriented DBMS,627
"S. Bergamaschi, S. Castano, M. Vincini",628
"Mong Li Lee, Masaru Kitsuregawa, Beng Chin Ooi, Kian-Lee Tan, Anirban Mondal",629
"Inderpal Singh Mumick, Dallan Quass, Barinderpal Singh Mumick",630
New standard for stored procedures in SQL,631
Arbee L. P. Chen,632
"Chaitanya Baru, Gilles Fecteau",633
"Stefan De&#223;loch, Nelson Mendon&#231;a Mattos",634
The Long-Term Preservation of Authentic Electronic Records,635
On Optimal Node Splitting for R-trees,636
"Peter Buneman, Louiqa Raschid, Jeffrey Ullman",637
"Ralph Kimball, Kevin Strehlo",638
"Aoying Zhou, Hongjun Lu, Shihui Zheng, Yuqi Liang, Long Zhang, Wenyun Ji, Zengping Tian",639
Cost-based Selection of Path Expression Processing Algorithms in Object-Oriented Databases,640
"Soumen Chakrabarti, Shourya Roy, Mahesh V. Soundalgekar",641
"G. M. Bryan, W. E. Moore, B. J. Curry, K. W. Lodge, J. Geyer",642
Efficient dynamic mining of constrained frequent sets,643
"Birgitta K&#246;nig-Ries, Kia Makki, Sam Makki, Charles Perkins, Niki Pissinou, Peter Reiher, Peter Scheuermann, Jari Veijalainen, Ouri Wolfson",644
"Yasushi Sakurai, Masatoshi Yoshikawa, Shunsuke Uemura, Haruhiko Kojima",645
Energy-performance trade-offs for spatial access methods on memory-resident data,646
Parametric query optimization,647
Report on the 5th international workshop on the design and management of data warehouses (DMDW'03),648
RP*: A Family of Order Preserving Scalable Distributed Data Structures,649
Editorial,650
Engineering federated information systems: report of EEFIS '99 workshop,651
"Anthony Tomasic, R&#233;my Amouroux, Philippe Bonnet, Olga Kapitskaia, Hubert Naacke, Louiqa Raschid",652
Broadcast disks: data management for asymmetric communication environments,653
"Bradley F. Burton, Victor W. Marek",654
"Daniela Florescu, Alon Y. Levy, Dan Suciu",655
A New SQL-like Operator for Mining Association Rules,656
Optimization techniques for queries with expensive methods,657
Index-driven similarity search in metric spaces,658
INSITE: A Tool for Interpreting Users? Interaction with a Web Space,659
"Venkatesh Ganti, Mong-Li Lee, Raghu Ramakrishnan",660
"Damianos Chatziantoniou, Kenneth A. Ross",661
Logical and Physical Versioning in Main Memory Databases,662
SPRINT: A Scalable Parallel Classifier for Data Mining,663
"Surajit Chaudhuri, Umeshwar Dayal, Tak W. Yan",664
"Developing a high traffic, read-only Web site",665
Evolution of Groupware for Business Applications: A Database Perspective on Lotus Domino/Notes,666
Investigation of Algebraic Query Optimisation Techniques for Database Programming Languages,667
WaveCluster: A Multi-Resolution Clustering Approach for Very Large Spatial Databases,668
"S. J. O'Connell, N. Winterbottom",669
Why I like working in academia,670
Phillip B. Gibbons,671
SilkRoute: A framework for publishing relational data in XML,672
PC Database Systems - Present and Future,673
"Terry Gaasterland, Jorge Lobo",674
Designing wrapper components for e-services in integrating heterogeneous systems,675
Anindya Datta,676
Semantic integrity support in SQL:1999 and commercial (object-)relational database management systems,677
R-Tree Based Indexing of Now-Relative Bitemporal Data,678
An introduction to spatial database systems,679
Data management for earth system science,680
"M. P. Papazoglou, B. J. Kr&#228;mer",681
SIGMOD challenges paper: database issues in telecommunications network management,682
"Markos Zaharioudakis, Michael J. Carey, Michael J. Franklin",683
Supervised Wrapper Generation with Lixto,684
Kjetil N&#248;rv&#229;g,685
Jeff Sidell,686
"Assaf Schuster, Ran Wolff",687
Hardware acceleration for spatial selections and joins,688
Richard Snodgrass,689
OPTICS: ordering points to identify the clustering structure,690
"Shurug Al-Khalifa, Cong Yu, H. V. Jagadish",691
Learning about data integration challenges from day one,692
"Elisa Bertino, Ahmed K. Elmagarmid, Mohand-Sa&#239;d Hacid",693
"Kenneth A. Ross, Divesh Srivastava, S. Sudarshan",694
STING: A Statistical Information Grid Approach to Spatial Data Mining,695
A Formal Perspective on the View Selection Problem,696
METU interoperable database system,697
Theory of answering queries using views,698
An Internet-based negotiation server for e-commerce,699
A general technique for querying XML documents using a relational database system,700
"Yueh-Min Huang, Jen-Wen Ding, Shiao-Li Tsao",701
"Alex Gorelik, Yongdong Wang, Mark Deppe",702
Clustering categorical data: an approach based on dynamical systems,703
Luca Cardelli,704
A framework for supporting data integration using the materialized and virtual approaches,705
"Bertram Lud&#228;scher, Amarnath Gupta, Maryann E. Martone",706
Improved histograms for selectivity estimation of range predicates,707
"Ramesh Jain, Arun Hampapur",708
Upsizing form file server to client server architectures,709
The dangers of replication and a solution,710
"Biodiversity Informatics: The Challenge of Rapid Development, Large Databases, and Complex Data (Keynote)",711
Approximate medians and other quantiles in one pass and with limited memory,712
Converting relational to object-oriented databases,713
The XXL search engine: ranked retrieval of XML data using indexes and ontologies,714
ADEPT: an agent-based approach to business process management,715
"Alfons Kemper, Donald Kossmann, Christian Wiesner",716
Chebel Mina,717
"Jian Yang, Kamalakar Karlapalem, Qing Li",718
"Gottfried Vossen, Mathias Weske",719
Vadim Draluk,720
How to roll a join: asynchronous incremental view maintenance,721
MV3R-Tree: A Spatio-Temporal Access Method for Timestamp and Interval Queries,722
An XJML-based wrapper generator for Web information extraction,723
Merge replication in Microsoft's SQL server 7.0,724
"Jayavel Shanmugasundaram, Kristin Tufte, Chun Zhang, Gang He, David J. DeWitt, Jeffrey F. Naughton",725
Managing memory for real-time queries,726
"Saul Schleimer, Daniel S. Wilkerson, Alex Aiken",727
Coloring Away Communication in Parallel Query Optimization,728
"Seth J. White, David J. DeWitt",729
Philip A. Bernstein,730
"Jihad Boulos, Kinji Ono",731
Text databases: a survey of text models and systems,732
Improving the efficiency of database-system teaching,733
Querying ATSQL databases with temporal logic,734
Towards a Cooperative Transaction Model - The Cooperative Activity Model,735
Learning table access cardinalities with LEO,736
Yannis E. Ioannidis,737
"M. W. Bright, A. R. Hurson, S. Pakzad",738
Indexing and Querying XML Data for Regular Path Expressions,739
Query processing and optimization in Oracle Rdb,740
"Jason Tsong-Li Wang, Dennis Shasha, George J. S. Chang, Liam Relihan, Kaizhong Zhang, Girish Patel",741
Semantic and pedagogic interoperability mechanisms in the ARIADNE educational repository,742
"E. Michael Maximilien, Munindar P. Singh",743
"William J. McIver, Jr., Roger King",744
"Divesh Srivastava, S. Sudarshan, Raghu Ramakrishnan, Jeffrey F. Naughton",745
HyperStorM-administering structured documents using object-oriented database technology,746
Partial results for online query processing,747
Static analysis techniques for predicting the behavior of active database rules,748
"D. B. Phatak, N. L. Sarda, S. Seshadri, S. Sudarshan",749
"H. V. Jagadish, Nick Koudas, S. Muthukrishnan",750
"Prasan Roy, S. Seshadri, S. Sudarshan, Siddhesh Bhobe",751
"Ian H. Witten, Eibe Frank",752
"Edward Chang, Kwang-Ting Cheng, Lihyuarn L. Chang",753
Paul Cotton,754
"Theodore Johnson, Ethan L. Miller",755
Plan-Per-Tuple Optimization Solution - Parallel Execution of Expensive User-Defined Functions,756
Explaining Differences in Multidimensional Aggregates,757
Improving Adaptable Similarity Query Processing by Using Approximations,758
"Evan P. Harris, Kotagiri Ramamohanarao",759
"Pradnya Karbhari, Michael Rabinovich, Zhen Xiao, Fred Douglis",760
"H. V. Jagadish, Hui Jin, Beng Chin Ooi, Kian-Lee Tan",761
databases and visualization,762
"Yoshiharu Ishikawa, Ravishankar Subramanya, Christos Faloutsos",763
XBase: making your gigabyte disk queriable,764
A scalable hash ripple join algorithm,765
"Nevzat Hurkan Balkir, Gultekin Ozsoyoglu",766
Databases for GIS,767
"Dimitrios Gunopulos, Gautam Das",768
"M. Jarke, C. Quix, D. Calvanese, M. Lenzerini, E. Franconi, S. Ligoudistianos, P. Vassiliadis, Y. Vassiliou",769
"Divesh Srivastava, Shaul Dar, H. V. Jagadish, Alon Y. Levy",770
Rudolf Bayer,771
"Peter J. Haas, Jeffrey F. Naughton, S. Seshadri, Lynne Stokes",772
DyDa: data warehouse maintenance in fully concurrent environments,773
Aris Ouksel,774
