,0
Exchanging Intensional XML Data,471
Functional Properties of Information Filtering,472
"Masaru Kitsuregawa, Takahiko Shintani",473
On Computing Correlated Aggregates Over Continual Data Streams,474
Too Much Middleware,475
"Byung Suk Lee, Gio Wiederhold",476
"Åsa Hagström, Duminda Wijesekera, Francesco Parisi-Presicce, Sushil Jajodia",477
"Paul H. Lewis, Joseph Kuan",478
Data In Your Face: Push Technology in Perspective,479
"Masahisa Tamura, Masaru Kitsuregawa",480
"Luis Gravano, Panagiotis G. Ipeirotis, H. V. Jagadish, Nick Koudas, S. Muthukrishnan, Divesh Srivastava",481
"Chee-Yong Chan, Minos Garofalakis, Rajeev Rastogi",482
"Kenneth A. Ross, Divesh Srivastava, S. Sudarshan",483
Integrating SQL Databases with Content-Specific Search Engines,484
"Ron Musick, Terence Critchlow",485
Frédéric Cuppens,486
The data that you won't find in databases: tutorial panel on data exchange formats,487
"Alfons Kemper, Christian Wiesner",488
The Oracle Universal Server Buffer,489
Aurora: A Data Stream Management System,490
Online association rule mining,491
"Hans-Peter Kriegel, Stefan Brecheisen, Peer Kr&#246;ger, Martin Pfeifle, Matthias Schubert",492
"Jennifer Widom, Mayur Datar, Shivnath Babu, Justin Rosenstein, Itaru Nishizawa, Arvind Arasu, Keith Ito, Brian Babcock",493
"Prabhakar Raghavan, Byron Dom, Rakesh Agrawal, Soumen Chakrabarti",494
Locating and accessing data repositories with WebSemantics,495
"C. J. Date, Hugh Darwen",496
"Ling Liu, Calton Pu, Tong Zhou",497
"Eva K&#252;hn, Thomas Tschernko, Konrad Schwarz",498
"Evaggelia Pitoura, Bharat Bhargava",499
"César A. Galindo-Legaria, Martin L. Kersten, Arjan Pellenkoft",500
Discovering all most specific sentences,501
"David E. Culler, Joseph M. Hellerstein, David A. Patterson, Andrea C. Arpaci-Dusseau, Remzi H. Arpaci-Dusseau",502
Jan Van den Bussche,503
Vijay V. Raghavan,504
"Pattern matching and pattern discovery in scientific, program, and document databases",505
"Ravishankar Subramanya, Christos Faloutsos, Yoshiharu Ishikawa",506
"Alexandros Nanopoulos, Yannis Theodoridis, Yannis Manolopoulos",507
"S. F. Andler, J. Hansson, J. Eriksson, J. Mellin, M. Berndtsson, B. Eftring",508
"Rakesh Agrawal, Edward L. Wimmers",509
Objects and SQL: Strange Relations? Panel,510
"Donald Kossmann, Michael J. Franklin, Gerhard Drasch, Wig Ag",511
"Peter Baumann, Andreas Dehmel, Paula Furtado, Roland Ritsch, Norbert Widmann",512
"Marcin Skubiszewski, Patrick Valduriez",513
Optimizing database architecture for the new bottleneck: memory access,514
"David Lomet, Gerhard Weikum",515
"Alexander Hinneburg, Daniel A. Keim, Markus Wawryniuk",516
"Brajesh Goyal, Jayant R. Haritsa, S. Seshadri, V. Srinivasan",517
"John Nauman, Ray Suorsa",518
An ontological analysis of the relationship construct in conceptual modeling,519
Data mining on an OLTP system (nearly) for free,520
Comparing Hybrid Peer-to-Peer Systems,521
STHoles: a multidimensional workload-aware histogram,522
Leonidas Fegaras,523
"Jessica M. Phan, Raymond T. Ng",524
Oliver G&#252;nther,525
Benchmarking Spatial Join Operations with Spatial Output,526
"Hakan Hacigümüs, Chen Li, Sharad Mehrotra, Balakrishna R. Iyer",527
"Thomas Stöhr, Erhard Rahm",528
Objectivity,529
REVIEW: A Real Time Virtual Walkthrough System,530
Schema Mapping as Query Discovery,531
Research in database engineering at the University of Namur,532
Management of Multidimensional Discrete Data,533
"Michael J. Franklin, Samuel Madden, Joseph M. Hellerstein, Mehul A. Shah",534
"Alistair N. Dunlop, Jasmin L. Wason, Denis A. Nicole, Mark Papiani",535
"Junmin Gu, Torben Bach Pedersen, Arie Shoshani",536
"Beng Chin Ooi, Yanfeng Shu, Kian-Lee Tan",537
DLFM: a transactional resource manager,538
"Carlo Combi, Giuseppe Pozzi",539
"O-O, What's Happening to DB2?",540
"Brigitte Kr&#246;ll, Peter Widmayer",541
Data partitioning and load balancing in parallel disk systems,542
Sequence Query Processing,543
Author Index,544
SQL open heterogeneous data access,545
"Beng Chin Ooi, Kian-Lee Tan, Aoying Zhou, Chin Hong Goh, Yingguang Li, Chu Yee Liau, Bo Ling, Wee Siong Ng, Yanfeng Shu, Xiaoyu Wang, Ming Zhang",546
Microsoft Index Tuning Wizard for SQL Server 7.0,547
"Phillip A. Bernstein, Alon Y. Halevy, Rachel A. Pottinger",548
Revisiting commit processing in distributed database systems,549
"Fausto Rabitti, Giuseppe Amato, Pavel Zezula, Pasquale Savino",550
"Paolo Atzeni, Giansalvatore Mecca, Paolo Merialdo",551
"Albrecht Schmidt, Florian Waas, Martin Kersten, Daniela Florescu, Michael J. Carey, Ioana Manolescu, Ralph Busse",552
WebView Materialization,553
Alfons Kemper,554
VisDB: a system for visualizing large databases,555
Maintenance of data cubes and summary tables in a warehouse,556
"Wolf-Fritz Riekert, Roland Mayer-Föll, Gerlinde Wiest",557
"Domains, relations and religious wars",558
"A. Maedche, B. Motik, L. Stojanovic",559
"Kian-Lee Tan, Pin-Kwang Eng, Beng Chin Ooi",560
Supporting Dynamic Displays Using Active Rules,561
Temporal statement modifiers,562
Dynamic buffer allocation in video-on-demand systems,563
"Latha S. Colby, Kenneth A. Ross, Akira Kawaguchi, Daniel F. Lieuwen, Inderpal Singh Mumick",564
Efficiently Publishing Relational Data as XML Documents,565
OPTICS: ordering points to identify the clustering structure,566
"Jessica M. Phan, Raymond Ng",567
Anindya Datta,568
PicoDBMS: Validation and Experience,569
"Martin L. Kersten, Peter A. Boncz",570
Reducing Multidatabase Query Response Time by Tree Balancing,571
"Veda C. Storey, Roger H. L. Chiang, Debabrata Dey, Robert C. Goldstein, Shankar Sudaresan",572
Generating spatiotemporal datasets on the WWW,573
The TV-Tree: An Index Structure for High-Dimensional Data,574
Describing Semistructured Data,575
"Hector Garcia-Molina, Patricia G. Selinger, Tomasz Imielinski, David Maier, Jeffrey D. Ullman, Richard T. Snodgrass",576
"Richard T. Snodgrass, Vassilis J. Tsotras, Christian S. Jensen",577
"Bruno Becker, Stephan Gschwind, Thomas Ohler, Bernhard Seeger, Peter Widmayer",578
"Byoung-Kee Yi, Christos Faloutsos",579
Data Integration in the Large: The Challenge of Reuse,580
Sumit Ganguly,581
SEMCOG: An Object-based Image Retrieval System and Its Visual Query Interface,582
Performance tradeoffs for client-server query processing,583
"Björn Þór Jónsson, Divesh Srivastava, Michael J. Franklin",584
Using SQL to Build New Aggregates and Extenders for Object- Relational Systems,585
The impact of object technology on commercial transaction processing,586
Performance Evaluation of a New Distributed Deadlock Detection Algorithm,587
Monitoring business processes through event correlation based on dependency model,588
Deadlock detection in distributed database systems: a new algorithm and a comparative performance analysis,589
Efficient and tumble similar set retrieval,590
Exploiting Constraint-Like Data Characterizations in Query Optimization,591
"Sudarshan S. Chawathe, Hector Garcia-Molina",592
"Feng Peng, Sudarshan S. Chawathe",593
"Svetlozar Nestorov, Serge Abiteboul, Rajeev Motwani",594
"Robert Baumgartner, Sergio Flesca, Georg Gottlob",595
"James Frew, Jeff Dozier",596
One-dimensional and multi-dimensional substring selectivity estimation,597
SIT-IN: a Real-Life Spatio-Temporal Information System,598
On the computation of relational view complements,599
"Haixun Wang, Carlo Zaniolo",600
Cost-driven vertical class partitioning for methods in object oriented databases,601
"Mark Lefler, Mark Stokrp, Craig Wong",602
"Mehul A. Shah, Michael J. Franklin, Samuel Madden, Joseph M. Hellerstein",603
Bit-sliced index arithmetic,604
"Windsor W. Hsu, Alan Jay Smith, Honesty C. Young",605
Data bubbles: quality preserving performance boosting for hierarchical clustering,606
The Clio project: managing heterogeneity,607
A Framework for Information Visualisation,608
"Asit Dan, Dinkar Sitaram",609
"Stefan Manegold, Martin L. Kersten, Peter A. Boncz",610
"Hanan Samet, Erik G. Hoel",611
Microsoft TerraServer: a spatial data warehouse,612
"Hui-I Hsiao, Ming-Syan Chen, Philip S. Yu",613
"Sergey Melnik, Hector Garcia-Molina",614
VisDB: A System for Visualizing Large Databases,615
Weaving Relations for Cache Performance,616
"Zhao-Hui Tang, Fei Sha, Georges Gardarin",617
"Nelson Mattos, Linda G. DeMichiel",618
Providing Database Migration Tools - A Practicioner's Approach,619
"Simonas &#352;altenis, Christian S. Jensen",620
"Jayant R. Haritsa, Binto George",621
"Fran&#231;oise Fabret, H. Arno Jacobsen, Fran&#231;ois Llirbat, Jo&#259;o Pereira, Kenneth A. Ross, Dennis Shasha",622
FACT: a learning based Web query processing system,623
Parameterized Complexity for the Database Theorist,624
SQL Query Optimization: Reordering for a General Class of Queries,625
Ontology-based Support for Digital Government,626
Query Processing Techniques for Arrays,627
Supporting global user profiles through trusted authorities,628
Continuous queries over data streams,629
Quorum Consensus in Nested Transaction Systems,630
"Tore Risch, Ling Lin",631
"Fabio Casati, Ming-Chien Shan, Dimitrios Georgakopoulos",632
Business-to-business interactions: issues and enabling technologies,633
Orthogonally persistent object systems,634
"Database research at the Indian Institute of Technology, Bombay",635
Database Performance in the Real World - TPC-D and SAP R/3 (Experience Paper),636
H. V. Jagadish,637
"Susan B. Davidson, Limsoon Wong, Kyle Hart, Peter Buneman, G. Christian Overton",638
"George A. Mihaila, Louiqa Raschid, Anthony Tomasic",639
"Kyu-Young Whang, Yang-Sae Moon, Wook-Shin Han",640
"Berthier A. Ribeiro-Neto, Alberto H. F. Laender, Altigran Soares da Silva, Juliana S. Teixeira",641
Sandeepan Banerjee,642
Towards On-Line Analytical Mining in Large Databases,643
CURE: An Efficient Clustering Algorithm for Large Databases,644
"Wenke Lee, Wei Fan",645
"Kimberly Keeton, David A. Patterson, Joseph M. Hellerstein",646
Spatial indexing of high-dimensional data based on relative approximation,647
nD-SQL: A Multi-Dimensional Language for Interoperability and OLAP,648
A Generic Approach to Bulk Loading Multidimensional Index Structures,649
"Helen M. Thomas, Krithi Ramamritham, Anindya Datta",650
"Miron Livny, Michael J. Carey, HweeHwa Pang",651
A 20/20 Vision of the VLDB-2020?,652
The Prototype of the DARE System,653
"Maria E. Orlowska, Ralf Mühlberger, Bartek Kiepuszewski",654
Carnot and InfoSleuth: database technology and the World Wide Web,655
Spatial queries in dynamic environments,656
Using Schema Matching to Simplify Heterogeneous Data Translation,657
"Cyrus Shahabi, Adil Faisal, Farnoush Banaei Kashani, Jabed Faruque",658
Similarity based Retrieval of Pictures Using Indices on Spatial Relationships,659
On-Line Warehouse View Maintenance,660
"Kevin Beyer, Raghu Ramakrishnan",661
Java and Relational Databases: SQLJ (Tutorial),662
"M. Rafanelli, A. Bezenchek, L. Tininini",663
"Eric N. Hanson, Lloyd X. Noronha",664
Data Extraction and Transformation for the Data Warehouse,665
"Nandlal L. Sarda, Mukesh K. Mohania",666
"Alexandros Nanopoulos, Yannis Manolopoulos",667
Dave Liles,668
"Nabil Kamel, Ping Wu, Stanley Y. W. Su",669
Andrew E. Wade,670
"Luc Bouganim, Maria Claudia Cavalcanti, Fran&#231;oise Fabret, Maria Luiza Campos, Fran&#231;ois Llirbat, Marta Mattoso, Rubens Melo, Ana Maria Moura, Esther Pacitti, Fabio Porto, Margareth Simoes, Eric Simon, Asterio Tanaka, Patrick Valduriez",671
Managing large systems with DB2 UDB,672
Things Every Update Replication Customer Should Know,673
"Oscar Díaz, Arturo Jaime, Ghassan al-Qaimari, Norman W. Paton",674
"Chendong Zou, Betty Salzberg",675
Efficient concurrency control in multidimensional access methods,676
Density Biased Sampling: An Improved Method for Data Mining and Clustering,677
Caprera: An Activity Framework for Transaction Processing on Wide-Area Networks,678
"Joseph M. Hellerstein, Mehul A. Shah, Marcel Kornacker",679
Approximate Computation of Multidimensional Aggregates of Sparse Data Using Wavelets,680
High Level Indexing of User-Defined Types,681
"Gautam Bhargava, Balakrishna R. Iyer, Piyush Goel",682
Querying XML Views of Relational Data,683
"Shankar Pal, Thomas Bergstraesser, Philip A. Bernstein, David Shutt",684
Building Hierarchical Classifiers Using Class Proximity,685
"Jens Clau&#223;en, Alfons Kemper, Guido Moerkotte, Klaus Peithner",686
Donald R. Deutsch,687
Soumen Chakrabarti,688
An algebraic approach to static analysis of active database rules,689
On Spatially Partitioned Temporal Join,690
How to roll a join: asynchronous incremental view maintenance,691
"Michael Benedikt, Chee-Yong Chan, Wenfei Fan, Juliana Freire, Rajeev Rastogi",692
"A. Biliris, S. Dar, N. Gehani, H. V. Jagadish, K. Ramamritham",693
Exploiting early sorting and early partitioning for decisionsupport query processing,694
"Chung-Sheng Li, Vittorio Castelli, Lawrence D. Bergman, John R. Smith",695
Mind Your Vocabulary: Query Mapping Across Heterogeneous Information Sources,696
On-line Reorganization in Object Databases,697
"Christos Faloutsos, Yossi Matias, Abraham Silberschatz",698
Quorum consensus in nested-transaction systems,699
"Yahiko Kambayashi, Koichi Goto",700
"Ronald C. Unrau, Kaladhar Voruganti, M. Tamer Özsu",701
"Lucian Popa, Alin Deutsch, Val Tannen",702
Merge replication in Microsoft's SQL server 7.0,703
"Inderpal Singh Mumick, Dallan Quass, Barinderpal Singh Mumick",704
"Roberta Cochrane, Hamid Pirahesh, Nelson Mendon&#231;a Mattos",705
"Jun Zhang, Manli Zhu, Dimitris Papadias, Yufei Tao, Dik Lun Lee",706
"Peter Piatko, Roman Yangarber, Daoi Lin, Dennis Shasha",707
"Dimitri Theodoratos, Timos K. Sellis",708
"John A. Stankovic, Krithi Ramamritham, Ming Xiong, Rajendran M. Sivasankaran, Donald F. Towsley",709
"Bin Li, Dennis Shasha",710
"AnHai Doan, Jayant Madhavan, Robin Dhamankar, Pedro Domingos, Alon Halevy",711
"H. V. Jagadish, Nick Koudas, S. Muthukrishnan",712
"Hans-Peter Kriegel, Marco P&#246;tke, Thomas Seidl",713
An Algebraic Approach to Rule Analysis in Expert Database Systems,714
"Kurt P. Brown, Michael J. Carey, Miron Livny",715
Exploratory mining and pruning optimizations of constrained associations rules,716
Alexandros Labrinidis,717
"Miron Livny, Yannis E. Ioannidis, Nagavamsi Ponnekanti, Shivani Gupta",718
Anand Deshpande,719
"Simonas &#352;altenis, Christian S. Jensen, Scott T. Leutenegger, Mario A. Lopez",720
The Semantic Web Paving the Way to the Knowledge Society,721
"Yannis E. Ioannidis, Chee Yong Chan",722
"Sibel Adali, Yannis Papakonstantinou, K. Selçuk Candan, V. S. Subrahmanian",723
An Efficient Cost-Driven Index Selection Tool for Microsoft SQL Server,724
Mariposa: A Wide-Area Distributed Database System,725
Bringing order to query optimization,726
"C. Mohan, Inderpal Narang",727
"Randall G. Bello, Karl Dias, Alan Downing, James J. Feenan, Jr., James L. Finnerty, William D. Norcott, Harry Sun, Andrew Witkowski, Mohamed Ziauddin",728
Metadata Standards for Data Warehousing: Open Information Model vs. Common Warehouse Metamodel,729
Condition handling in SQL persistent stored modules,730
2001,731
"Limsoon Wong, Rona Machlin, Leonid Libkin",732
"Jiawei Han, Yongjian Fu",733
Metadata for Mixed-Media Access,734
Push Technology Personalization through Event Correlation,735
"Elizabeth J. O'Neil, Denis Rinfret, Patrick E. O'Neil",736
"TCP-D - The Challenges, Issues and Results",737
Semantic Video Indexing: Approach and Issue,738
The OODB path-method generator (PMG) using access weights and precomputed access relevance,739
Enhancing Database Correctness: a Statistical Approach,740
"Michael J. Carey, David J. DeWitt, Jeffrey F. Naughton, Mohammad Asgarian, Paul Brown, Johannes E. Gehrke, Dhaval N. Shah",741
"Daniel Barbará, Sushil Jajodia, Ningning Wu, Julia Couto",742
